period,period_date,year,bimester,uf,state_abbrev,state_name,macroregion,total_revenue_nominal,total_revenue_real,state_tax_revenue_nominal,state_tax_revenue_real,federal_current_transfers_nominal,federal_capital_transfers_nominal,federal_transfers_nominal,federal_transfers_real,transfer_dependency_ratio,own_revenue_ratio,liquidated_expenditure_total_nominal,liquidated_expenditure_total_real,liquidated_expenditure_health_nominal,liquidated_expenditure_health_real,liquidated_expenditure_education_nominal,liquidated_expenditure_education_real,liquidated_expenditure_public_security_nominal,liquidated_expenditure_public_security_real,public_investment_liquidated_cumulative_nominal,public_investment_liquidated_nominal,public_investment_liquidated_real,public_investment_flow_is_derived,public_investment_negative_flow_flag,ipca_month_code,deflator_base_month,source_system,source_frequency,fiscal_series_version,social_expenditure_share_real,pilot_id,treated_unit,donor_pool_main,excluded_from_main_donor_pool,transition_period,analysis_period,post_treatment,treated_post,fiscal_main_window
2016B4,2016-08-01,2016,4,27,AL,Alagoas,Northeast,1396229294.75,2239068089.774302,666512636.4,1068855367.2423812,,,0,0,0,0.4773661739559343,1235669224.59,1981585360.4411168,181157759.27,290514286.9596504,110886477.74,177823495.63118023,161256273.14,258599197.72586685,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36684616006391746,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,13,AM,Amazonas,North,2066179263.38,3313435747.1104994,1109821313.81,1779768909.3382795,,,0,0,0,0.5371369916831306,2253865517.03,3614419477.3739777,425046421.63,681627210.4610823,397149677.09,636890496.55387,237803477.29,381354394.75415504,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4703029386628177,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,16,AP,Amapa,North,1046832750.38,1678757074.873017,127348251.98,204222478.6208993,,,0,0,0,0.1216510010159432,795658322.01,1275960306.7166324,191928660.48,307787081.1118033,280090004.12,449167334.36834,51826867.81,83112341.46329816,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.6583800079997356,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,29,BA,Bahia,Northeast,6101296431.08,9784365788.95242,3428401998.43,5497969096.098612,,,0,0,0,0.5619136911568043,6405401786.4,10272045426.950851,1098036690.21,1760870455.6588032,778258146.79,1248056453.6474562,673078071.97,1079384051.4173458,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39800359040440664,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,23,CE,Ceara,Northeast,3458233872.92,5545809088.053996,1810867896.54,2904004762.817577,,,0,0,0,0.5236395116941506,3793162809.72,6082919072.460382,475410231.78,762393314.2882532,519555621.74,833187226.3926238,308570927.15,494840868.19518137,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3436543185886143,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,53,DF,Distrito Federal,Center-West,4289082722.52,6878202809.887591,2382958767.24,3821440328.631947,,,0,0,0,0.5555870383959208,4424725469.86,7095726785.584356,1083718205.72,1737908566.9231656,1076370664.48,1726125656.2002313,128662825.87,206330599.72952884,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.517264113143367,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,32,ES,Espirito Santo,Southeast,2054235935.79,3294282787.2112594,1124729371.26,1803676268.8546076,,,0,0,0,0.5475171335796253,1930929863.74,3096542564.856162,342707278.21,549583749.3588837,200130541.24,320940056.4539645,210359985.77,337344541.66951096,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3900699965151185,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,52,GO,Goias,Center-West,3297812491.1,5288548766.772041,2025671200.5,3248474847.554657,,,0,0,0,0.6142469306447221,3516158918.21,5638700793.58922,542860286.64,870559835.4022467,623096989.04,999231709.461962,422920231.89,678217538.6990441,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.451878753073784,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,21,MA,Maranhao,Northeast,2225362788.49,3568710975.0632296,999011487.63,1602068336.254759,,,0,0,0,0.4489207300477377,2523458144.79,4046752656.691706,311612874.7,499719098.2363235,353486125.62,566869286.4630159,215502595.96,345591506.84770465,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.34896619866595124,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,31,MG,Minas Gerais,Southeast,10431449656.9,16728431457.98197,7151765547.75,11468954335.599651,,,0,0,0,0.68559651658956,11281767530.77,18092046750.044693,1158967070.16,1858581676.8434992,1455797307.96,2334594546.675958,2119741051.48,3399330299.686433,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.41965989962894246,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,50,MS,Mato Grosso do Sul,Center-West,1683974538.1,2700511775.844997,902433071.29,1447190014.333752,,,0,0,0,0.5358947245771305,1732541904.87,2778397006.8367605,176439987.89,282948616.0547867,280257869.57,449436532.3961166,195758196.14,313928329.63538057,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37658890198615813,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,51,MT,Mato Grosso,Center-West,2263954909.61,3630599367.780251,1113926237.14,1786351784.2813375,,,0,0,0,0.4920266885226483,2253098515.53,3613189472.6821146,276848346.58,443968838.68924034,345823444.99,554581001.3330032,294031159.2,471524117.44945425,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.40686323498569366,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,15,PA,Para,North,3350038563.87,5372301294.693665,1836724932.36,2945470490.5590076,,,0,0,0,0.548269787747815,3307136538.59,5303501308.794258,406154342.58,651330860.4923455,461141752.19,739511616.0889002,355007927.18,569309728.9639554,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36959587476576644,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,25,PB,Paraiba,Northeast,1423143305.7,2282228839.453868,618173303.67,991335823.8524072,,,0,0,0,0.4343717889787211,1460365801.23,2341920827.207149,229912550.79,368700082.3204168,225393519.43,361453121.5576597,183479790.42,294238020.49752736,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.43741496829217696,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,26,PE,Pernambuco,Northeast,3979133199.97,6381151152.260862,2207382009.29,3539876034.3501387,,,0,0,0,0.5547394114141849,4124264020.76,6613890710.795787,704368679.61,1129563345.992967,432085294.87,692915124.6445992,369735867.95,592928243.7238091,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3652020905665604,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,22,PI,Piaui,Northeast,1247202624.4,2000080938.1934829,453234005.11,726830329.2720352,,,0,0,0,0.363400458147721,1419512747.74,2276406682.228777,229585545.71,368175679.4572373,208207621.5,333892895.0290569,118947077.25,190749904.79273775,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39220517416725126,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,41,PR,Parana,South,7222806122.84,11582878807.290182,4340192408.34,6960165039.893976,,,0,0,0,0.6009011365562503,8091128087.88,12975366424.389853,786451371.44,1261195547.587934,1602641147.18,2570081193.32759,614915531.89,986111486.5148416,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3712718446528878,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,33,RJ,Rio de Janeiro,Southeast,11059579207,17735733651.942184,5748796872,9219078613.440992,,,0,0,0,0.5198024955923624,8819832943,14143956565.062231,640585050,1027276500.8116342,895598417,1436229596.5979831,1745240182,2798760644.2592125,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37205054451789293,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,24,RN,Rio Grande do Norte,Northeast,1364531726.99,2188236172.1503544,653329605.21,1047714352.2421812,,,0,0,0,0.47879400111213977,1525346603.77,2446127523.0287623,180115348.73,288842621.5782301,258888260.96,415167083.3095434,134478289.36,215656588.50276828,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37596825379398996,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,11,RO,Rondonia,North,1059152362.78,1698513465.250263,598047284.92,959060662.0815082,,,0,0,0,0.5646470762245019,1053758450.57,1689863498.6911402,158959408.09,254915821.89403856,196224495.95,314676112.9892786,122202298.15,195970151.40249065,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4530319087185226,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,14,RR,Roraima,North,510267599.68,818292456.6797527,120864400.36,193824626.8384147,,,0,0,0,0.2368647361419708,316783241.64,508010575.62568086,68160923.83,109306508.67386109,90070178.15,144441362.5285394,52744175.65,84583385.45354158,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.6659925460001365,rr_2018_01,TRUE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,43,RS,Rio Grande do Sul,South,6973983719.15,11183853871.903069,4806813673.25,7708463896.105253,,,0,0,0,0.6892493396637671,7492269188.89,12015004214.50944,961702690.85,1542237951.1940231,650891498.47,1043804473.6702844,584885411.3,937953576.4939212,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.2932996059296106,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,42,SC,Santa Catarina,South,3340509529.83,5357020025.259221,2116503758.72,3394138803.6023526,,,0,0,0,0.6335871039492919,3614855249.66,5796975517.632344,458625997.95,735477217.8266098,515963591.08,827426853.6096296,345211240.27,553599237.049647,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3651047519604376,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,28,SE,Sergipe,Northeast,1025150908.2,1643986911.3079753,355571059.6,570212798.2783443,,,0,0,0,0.3468475292328673,1160815177.37,1861545400.564203,162337130.38,260332518.29490623,150683677.43,241644416.8962723,129792262.26,208141824.4257788,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38146733321772996,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,35,SP,Sao Paulo,Southeast,29713657134.51,47650412271.49476,21908153676.74,35133088804.18768,,,0,0,0,0.7373092304849767,28457934190.1,45636667691.71977,3520161506.77,5645119559.013273,4941620699.42,7924647664.566193,1770445301.78,2839180924.517293,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35955622919142205,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B4,2016-08-01,2016,4,17,TO,Tocantins,North,1290272397.2,2069149933.0018008,493580334.67,791531864.6122525,,,0,0,0,0.3825396371658504,1197500157.8,1920375400.3097072,207313003.76,332458238.0986287,156962239.02,251713054.58974567,112024774.91,179648929.94888932,,,,,,201608,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39774526507373464,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,12,AC,Acre,North,688336946.67,1100110122.5852478,182147140.13,291110209.36238223,,,0,0,0,0.26461915347008724,791836747.75,1265525010.460291,124739217.23,199360031.7721605,153704041.63,245652035.52918175,68675542.98,109758251.93145774,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.438371675508034,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,27,AL,Alagoas,Northeast,1286564121.16,2056205496.2911313,607331271.83,970645674.5275784,,,0,0,0,0.47205674543637527,1065876982.11,1703500099.9473898,156612660.64,250300632.74762937,111536446.17,178259170.98073062,161863191.65,258692107.7962845,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4034352046975925,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,13,AM,Amazonas,North,2240556855.44,3580890563.5847116,1236836560.37,1976730185.1645017,,,0,0,0,0.5520219481897995,2013689762.4,3218308274.86377,287599237.05,459645284.8523067,347117610.15,554768414.6565044,220689275.24,352708810.4336782,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.42479538725989796,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,16,AP,Amapa,North,695413522.27,1111420008.6642408,196281315.24,313699653.657253,,,0,0,0,0.2822512202513545,557511579.18,891023116.9218967,104824590.35,167532185.36033705,128136386.49,204789437.10793588,84148957.99,134488088.91872662,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.5687952442107339,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,29,BA,Bahia,Northeast,6061571280.97,9687691409.312164,3367521886.4,5382022471.956712,,,0,0,0,0.5555526331880591,6370886048.67,10182042771.182344,951750326.3,1521101218.2357922,769560951.48,1229923508.7773917,650018195.16,1038868536.4334157,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37221344956170466,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,23,CE,Ceara,Northeast,3564166705.4,5696303082.61171,1820566732.29,2909656238.450269,,,0,0,0,0.5107973006794813,3384490238.28,5409141538.799025,499400651.49,798149386.8484817,448054475.69,716087181.6641039,309854533.72,495214023.7762432,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.37149159027829415,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,53,DF,Distrito Federal,Center-West,4198427467.62,6709987860.470035,2348545357.83,3753479359.198227,,,0,0,0,0.5593869075845536,3877752017.83,6197479691.200306,742074266.18,1185993888.435013,989192741.35,1580942230.707684,128675929.24,205651742.18063897,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.47964463127552676,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,32,ES,Espirito Santo,Southeast,2016835420.11,3223335710.7811656,1097337792.69,1753781225.1306758,,,0,0,0,0.5440889136259568,1968361215.11,3145863531.112829,381724807.49,610078140.935503,228559072.06,365286434.206824,216012496.82,345234315.12172335,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4197889950416562,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,52,GO,Goias,Center-West,3092012471.43,4941699316.644023,1892482701.65,3024593386.966279,,,0,0,0,0.6120553261464566,3220358052.16,5146823091.029834,600716510.15,960073866.1743274,616286887.68,984958670.0717404,398535592.63,636945382.3215531,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.501664400136005,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,21,MA,Maranhao,Northeast,2064513778.91,3299535957.474124,978165933.98,1563319026.7430851,,,0,0,0,0.4737996636168937,2230923850.85,3565494955.501146,288956426.24,461814364.3611219,274760214.49,439125772.20564973,171021351.69,273328812.41166204,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3293424794127594,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,31,MG,Minas Gerais,Southeast,10736428431.1,17159116119.808792,7311063853.8,11684648617.71894,,,0,0,0,0.6809586540550288,11227792771.1,17944421756.715958,1076684165.77,1720772298.1034238,1517410497.65,2425147533.7153187,2116902668.13,3383264642.416485,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4195835662086644,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,50,MS,Mato Grosso do Sul,Center-West,1657404930.3,2648888672.7154865,905909697.07,1447838057.67821,,,0,0,0,0.5465832039645406,1793314461.27,2866101262.420613,170654846.28,272743058.13321775,327432985.08,523308160.4836534,195305375.72,312139892.91772425,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3866545561613041,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,51,MT,Mato Grosso,Center-West,2029758738.53,3243989946.297671,1115818838.46,1783317901.3557358,,,0,0,0,0.549729786737168,2491611954.9,3982130476.070481,233144381.84,372614743.0075798,368323857.39,588660547.5190948,295667955.98,472540828.8357154,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36006256650265833,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,15,PA,Para,North,3348448158.62,5351538562.720509,1836818828.38,2935630574.8684025,,,0,0,0,0.5485582399271819,3162722264.88,5054708737.272363,356356944.6,569534853.3949274,443001847.08,708011997.1103541,342864109.11,547970407.411407,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36115181958076176,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,25,PB,Paraiba,Northeast,1337839831.22,2138155082.104655,609363885.76,973894227.6824226,,,0,0,0,0.4554834379570761,1483833194.94,2371483800.0176287,209843935.75,335375631.0750196,213948296.82,341935280.65026826,179640849.67,287104619.4859075,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.406671777055372,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,26,PE,Pernambuco,Northeast,3897275389.13,6228682227.251908,2270061070.84,3628044629.8853784,,,0,0,0,0.5824738680698549,4171831016.57,6667481025.45777,713738369.77,1140707046.5417032,437866964.86,699805353.6404182,378947401.13,605639249.6832606,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36687793193943674,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,22,PI,Piaui,Northeast,1149757924.69,1837559842.738575,460355142.35,735746286.078995,,,0,0,0,0.40039310229074687,1299849739.72,2077438765.1623857,219088552.04,350150511.32697445,195351344.95,312213361.6099034,121255580.65,193792433.1075728,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4121210792836669,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,41,PR,Parana,South,6747632333.8,10784164165.250996,4266590833.86,6818927544.084112,,,0,0,0,0.6323093231514623,7485204932.99,11962963424.009125,678618988.17,1084578739.9267504,1643752085.15,2627068496.96542,597049062.03,954212497.2322904,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.39002541166014865,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,33,RJ,Rio de Janeiro,Southeast,6294455228,10059889921.61741,4454738430,7119627769.540593,,,0,0,0,0.7077242221350184,7671021016,12259937391.260723,596952451,954058092.078578,926062154,1480046007.5360649,1405645340,2246522832.7197943,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.38178228672447695,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,24,RN,Rio Grande do Norte,Northeast,1372557471.3,2193641319.5775213,610945079.23,976421314.090508,,,0,0,0,0.44511438828958566,1360432663.07,2174263274.66397,195184101.43,311946070.58306134,185216292.58,296015373.46019286,109549604.03,175083770.9665849,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36014277761779234,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,11,RO,Rondonia,North,985819617.23,1575551254.6644824,520569289.29,831981411.7568952,,,0,0,0,0.5280573445603759,951915056.28,1521364492.0864377,153671855.42,245600595.06009176,171642438.49,274321442.3714362,111062327.32,177501427.33684114,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4584197070433167,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,14,RR,Roraima,North,538670139.85,860910454.465982,132972873.51,212519181.0279655,,,0,0,0,0.24685399036046085,414104084.36,661827172.30597,61663535.63,98551559.76899946,84640875.07,135274277.95274347,43446631.53,69437038.60385488,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4582206488575481,rr_2018_01,TRUE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,43,RS,Rio Grande do Sul,South,7229593993.71,11554442302.041424,4874732675.57,7790868683.186655,,,0,0,0,0.6742747490123495,7431499269.27,11877130250.90349,898896196.04,1436628978.2946444,660875251.72,1056220442.1838168,544442981.91,870136694.633701,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.28314803694742174,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,42,SC,Santa Catarina,South,3655106539.34,5841644448.272237,2381374612.95,3805947552.354449,,,0,0,0,0.6515198906842269,3611361686.69,5771730788.335664,408929789.56,653557539.0772756,531918456.7,850119816.227346,353803770.54,565454333.4668366,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35849414407079666,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,28,SE,Sergipe,Northeast,1050435624.9,1678821498.2024806,406514193.8,649696898.7898324,,,0,0,0,0.38699581789098175,1203073778.69,1922770016.2784772,168045415.48,268572627.86479574,136925998.4,218837122.74004623,135522797.62,216594506.8386837,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.36614064681855524,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,35,SP,Sao Paulo,Southeast,30009154935.69,47961068012.82711,22253845827.13,35566420165.75366,,,0,0,0,0.7415685604883002,29327072287.46,46870953601.00067,3657841326.94,5846015225.602199,5118219299.25,8180012547.569239,1742719384.77,2785239475.065024,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.35867132961164133,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
2016B5,2016-10-01,2016,5,17,TO,Tocantins,North,1271487982.67,2032110592.4179888,422436340.91,675143905.9477961,,,0,0,0,0.33223777705151813,1086713672.93,1736801602.3629658,151563930.57,242231678.89722636,154300605.66,246605472.8411671,76227164.99,121827364.09422728,,,,,,201610,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.3516029205649022,rr_2018_01,FALSE,FALSE,TRUE,FALSE,pre,FALSE,FALSE,TRUE
2016B6,2016-12-01,2016,6,12,AC,Acre,North,1311851767.17,2086593397.8437436,232278482.66,369455422.1054085,,,0,0,0,0.17706153124379603,1316655447.87,2094233993.1341643,187737532.32,298609877.4798728,258699239.48,411479512.11793727,105307026.46,167498304.04391846,,,,,,201612,202604,Siconfi/RREO,bimonthly,rreo_annex01_02_06_v1,0.4190494932843481,rr_2018_01,FALSE,TRUE,FALSE,FALSE,pre,FALSE,FALSE,TRUE
