state_abbrev,period_date,icms_siconfi,tax_siconfi,investment_siconfi,totalexp_siconfi,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,year,month,bimester,bim_event_time,icms_level,icms_2bim,icms_2bim_log
MG,2016-10-01,6.123451866204693,6.3739540705798525,2.723894762408922,6.769449969460407,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,456.43753962989763,901.2390017814269,6.803770485230858
MG,2016-12-01,6.1220621176495085,6.4041905501888605,2.3047809972263833,6.720400343967078,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,455.8036467965147,912.2411864264124,6.815904413912158
MG,2017-02-01,6.129141886527357,6.393933866378278,2.710838399874204,6.8433355264801685,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,459.04208142717545,914.8457282236902,6.818755448026214
MG,2017-04-01,6.1284011295211425,6.4190672568112825,2.7866557858296193,6.847298031760866,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,458.70216870112074,917.7442501282962,6.821918757174311
MG,2017-06-01,6.1328598062531166,6.447021027833956,2.4777394576759235,6.794234225590922,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,460.7519396248246,919.4541083259453,6.823780133419792
MG,2017-08-01,6.169889840545977,6.431690411824526,2.269123359517055,6.792480508944304,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,478.1334322702056,938.8853718950302,6.844693397097365
MG,2017-10-01,6.185133213885255,6.450983169392103,2.464161012081376,6.793995785884966,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,485.477631663008,963.6110639332137,6.870687752548206
MG,2017-12-01,6.2249908374523475,6.4730172958853665,2.4802181908699197,6.8371746911434865,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,505.21841334783437,990.6960450108425,6.898407771855181
MG,2018-02-01,6.243192698865038,6.49752602256476,1.8235747911557176,6.869099348983129,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,514.4985303796345,1019.7169437274689,6.92728036161682
MG,2018-04-01,6.183627121209856,6.479766716015604,2.559336961938752,6.904835837679898,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,484.7470076897048,999.2455380693393,6.9070005323018435
MG,2018-06-01,6.147244653547216,6.440418568975015,2.101391941850319,6.872442392698585,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,467.4276855961259,952.1746932858307,6.8587485193077145
MG,2018-08-01,6.228940571744283,6.51035596708722,2.872643388260597,6.838454480563795,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,507.21783783837066,974.6455234344966,6.882073839183604
MG,2018-10-01,6.325620108142716,6.554747261680312,2.355557062580744,6.8922858814161625,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,558.7041632677939,1065.9220011061645,6.971595432354728
MG,2018-12-01,6.151092383699754,6.458069939243074,1.813275454643672,6.7721083997921125,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,469.2296857781214,1027.9338490459154,6.935306094767488
MG,2019-02-01,6.229305002397917,6.507480723221169,2.5123267004368812,6.840929596363712,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,507.40271725236556,976.632403030487,6.884110330506264
MG,2019-04-01,6.250769892914584,6.544482305900836,1.9335232385147336,6.817367382447938,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,518.4117926333157,1025.8145098856812,6.933242219801202
MG,2019-06-01,6.204065237084946,6.473050805612854,1.606672959138568,6.735022841709492,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,494.7562599145757,1013.1680525478914,6.920837386390656
MG,2019-08-01,6.2125649211529,6.513284425677998,1.9339906831450375,7.013682064566153,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,498.9794542982728,993.7357142128485,6.901471290230342
MG,2019-10-01,6.236809141220634,6.517837089668258,2.3798141193992457,6.914930288463191,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,511.2246599407868,1010.2041142390597,6.917907682723204
MG,2019-12-01,6.221178458283571,6.481569282701386,3.041817974364001,6.901914088562944,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,503.2959960134095,1014.5206559541963,6.922171519782295
MG,2020-02-01,6.24153225872372,6.512213773976859,2.406971226887926,6.900534682113657,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,513.6449452267843,1016.9409412401938,6.924554322818777
MG,2020-04-01,6.104034193063112,6.392470793137123,2.2596605704237485,6.877293440108046,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,447.66007939323936,961.3050246200237,6.868291761959206
MG,2020-06-01,6.042719804244969,6.335785317118327,2.603325156481495,6.861608956102519,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,421.0366161990921,868.6966955923315,6.766994037404987
MG,2020-08-01,6.20926083220172,6.511368543613824,2.910098225242045,6.94183091659331,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,497.3335024794744,918.3701186785665,6.822600488753937
MG,2020-10-01,6.274444527689557,6.583528470881123,2.079332592673023,6.812287943714607,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,530.8314376838254,1028.1649401633,6.935530880774436
MS,2015-02-01,6.515935505844395,6.710964211567047,3.4315811175873105,7.1460824600268,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,675.8259049675755,,
MS,2015-04-01,6.485354692261061,6.691328942511806,4.206562254129868,7.22945137374393,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,655.4714136504077,1331.2973186179834,7.193909173327816
MS,2015-06-01,6.519528927152418,6.688813670338423,4.125796945766347,7.217756414531253,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,678.2588007668705,1333.7302144172781,7.195734967954686
MS,2015-08-01,6.497183767289488,6.680495700503925,3.756567906276609,7.09219060760634,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,663.2710746204779,1341.5298753873485,7.201565939753632
MS,2015-10-01,6.455864449592203,6.678821035921552,3.983475146415322,7.155144206870113,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,636.4236446902569,1299.6947193107349,7.169884684573006
MS,2015-12-01,6.381903088852281,6.593706884703082,4.052900263845329,7.0763974806796766,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,591.0514614650739,1227.4751061553306,7.112714579345174
MS,2016-02-01,6.152014907234348,6.422906268501588,3.964892650473186,7.083707907774231,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,469.662760936681,1060.7142224017548,6.966697754927004
MS,2016-04-01,6.124906947745224,6.389011319364725,4.259913425995221,7.065753974636249,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,457.10217690166337,926.7649378383444,6.831699960420869
MS,2016-06-01,6.051381373814812,6.3112827595328245,4.350194352800764,6.991004647391784,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,424.69929351026326,881.8014704119266,6.7819669404342715
MS,2016-08-01,6.029768185442119,6.2989975978398585,4.48361021139589,6.959821182763629,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,415.61867175522724,840.3179652654906,6.733780350290888
MS,2016-10-01,6.002990683315874,6.325526171827674,4.2827732714258495,6.93827078394083,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,404.63712722571444,820.2557989809417,6.70961624158878
MS,2016-12-01,5.979283195981809,6.174733815830139,4.385936947428348,6.859896038955486,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,395.1570164764187,799.7941437021332,6.684354374183027
MS,2017-02-01,5.9831454449205,6.291265236919523,4.505128106911959,7.216534167674612,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,396.6861623140141,791.8431787904328,6.674363365630799
MS,2017-04-01,6.031547049866277,6.386813476549509,4.503299462247776,7.000745652477293,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,416.35865899778634,813.0448213118004,6.700786238792988
MS,2017-06-01,6.129465206372749,6.414391636328469,4.456768890696729,6.999725748919262,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,459.19052283770463,875.549181835491,6.774851325859694
MS,2017-08-01,6.062623491840364,6.316388190757575,4.392159993914504,6.970118472918721,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,429.5007518043533,888.6912746420579,6.789749902582197
MS,2017-10-01,6.099862694117942,6.383046566416113,4.5307594287110735,6.938128024796203,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,445.796555390788,875.2973071951412,6.774563608297171
MS,2017-12-01,6.12434060124378,6.332701199604861,4.634612842622968,7.016965730097864,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,456.8433719765224,902.6399273673104,6.8053237223632355
MS,2018-02-01,6.1279577671420595,6.403173535688643,4.560982581807803,6.961828194661549,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,458.49884249324117,915.3422144697636,6.819298000238115
MS,2018-04-01,6.169636561372287,6.463207473396346,4.471638663462147,7.008009462572499,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,478.01234636448294,936.5111888577242,6.842161469338372
MS,2018-06-01,6.137491875018572,6.417529367453335,4.564977576574365,7.01311900434262,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,462.8911248947472,940.9034712592302,6.846840553302577
MS,2018-08-01,6.187406568526224,6.458313104233595,4.620125082571827,7.095895865611497,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,486.58254994972873,949.4736748444759,6.8559078045857085
MS,2018-10-01,6.137817654585046,6.357833903345536,5.231311788923113,7.08962871547512,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,463.0419499312635,949.6244998809923,6.856066643174299
MS,2018-12-01,6.16954175871263,6.407370769541929,4.149415459202883,6.795865636508998,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,477.9670316707095,941.008981601973,6.846952684281565
MS,2019-02-01,6.158600247083807,6.40123290009226,4.013054570430738,7.150601286027966,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,472.7658560859135,950.7328877566231,6.857233147968109
MS,2019-04-01,6.112833987351941,6.36496162080711,4.40524380242216,6.9751691136698435,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,451.6167795442382,924.3826356301518,6.829126093747543
MS,2019-06-01,6.1576851415136495,6.531073012946782,4.315576207596704,6.960091167745197,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,472.33342330862814,923.9502028528664,6.828658177173025
MS,2019-08-01,6.153593102662995,6.376939901449767,4.355485090681138,6.952635693257745,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,470.4045657615209,942.7379890701491,6.848788395744552
MS,2019-10-01,6.149349570484148,6.368721507342252,4.485923078201289,7.012585859147633,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,468.41261828541803,938.817184046939,6.8446207680774975
MS,2019-12-01,6.26607023970719,6.457831948879104,4.40216481178333,6.855307299620908,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,526.4046637646777,994.8172820500957,6.902559084164857
MS,2020-02-01,6.235664357524559,6.5322403260052555,4.563881929164202,7.231412367926185,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,510.639753144815,1037.0444169094926,6.944130039433273
MS,2020-04-01,6.2163654626210585,6.404908872190372,4.522398237219671,6.957790512340482,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,500.8794546341406,1011.5192077789557,6.919208645828349
MS,2020-06-01,6.110827982927806,6.3384978804453365,4.583083025229593,6.933000354348537,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,450.7117423442658,951.5911969784064,6.858135527627719
MS,2020-08-01,6.215591948204752,6.525084003884649,4.596783665583767,6.962094340873617,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,500.4921669607589,951.2039093050247,6.857728455234637
MS,2020-10-01,6.306569978755007,6.6935382891038,4.591125658727411,6.931322232455286,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,548.1615149076226,1048.6536818683815,6.95526241267547
MT,2015-02-01,7.560145945039854,6.268053749350329,6.58354029945678,6.975236337831316,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,1920.1257257508285,,
MT,2015-04-01,,6.273110923647882,,6.989467293262397,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,,,
MT,2015-06-01,4.68663540826877,5.19700537511107,3.2169560523190137,6.945444943040661,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,108.48754874327184,,
MT,2015-08-01,5.978288266215142,6.249977820358334,3.310709145094348,6.943709182388135,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,394.76405851342156,503.25160725669343,6.221090258268787
MT,2015-10-01,6.000161766737795,6.255276150182852,3.755651983010485,7.015507325730427,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,403.4940601314344,798.258118644856,6.682432002097329
MT,2015-12-01,6.138250687787522,6.250449271511277,3.8305465531627174,6.996589408015262,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,463.2425058902838,866.7365660217182,6.76473508519116
MT,2016-02-01,6.041979524711301,6.313017643737321,2.835130720395455,7.081042563803909,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,420.72504674766765,883.9675526379515,6.784420356803304
MT,2016-04-01,6.019391956486932,6.326986756617005,3.40818138148489,7.072406675322349,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,411.3284140997822,832.0534608474499,6.7238966945831535
MT,2016-06-01,6.057849180219541,6.31304540009601,3.810046458432297,6.951897422034826,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,6,3,-15,427.4550686241337,838.7834827239159,6.731952607279181
MT,2016-08-01,6.018717975923641,6.279452211763268,3.742531635486815,6.988797597952852,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,8,4,-14,411.0512801454896,838.5063487696233,6.731622152814353
MT,2016-10-01,6.003227469861858,6.266439517659899,3.708096092901416,7.052054946343471,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,10,5,-13,404.7329511979131,815.7842313434028,6.704149897625066
MT,2016-12-01,6.0174002871705605,6.297775264620315,3.7231583264071135,7.055056409642184,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,12,6,-12,410.50999919493194,815.242950392845,6.703486167459818
MT,2017-02-01,5.989607095506834,6.2589589210033285,1.1442871891426116,7.083530521680586,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,2,1,-11,399.25770895779965,809.7677081527315,6.696747426478864
MT,2017-04-01,5.997684234140525,6.298284446959538,3.994564744088596,7.106638308717652,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,4,2,-10,402.49562777971477,801.7533367375145,6.686801000382521
MT,2017-06-01,6.015960640488613,6.265550426256552,3.9407900360799153,7.099898322902969,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,6,3,-9,409.9194350405468,812.4150628202615,6.700011370672038
MT,2017-08-01,6.024120632457534,6.318814822618342,3.9158218570046297,7.1485232859390715,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,8,4,-8,413.278058873861,823.1974939144078,6.713196140193544
MT,2017-10-01,6.150653979924144,6.350927960126106,3.4494400077928473,7.117796425077537,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,10,5,-7,469.0240187981322,882.3020776719932,6.7825344890615025
MT,2017-12-01,6.107178662391632,6.321939778878461,3.876302155764738,7.022841836991513,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2017,12,6,-6,449.0699482655126,918.0939670636449,6.8222997460177766
MT,2018-02-01,6.0727380017673775,6.31009219324009,3.318561052640031,7.113512448693476,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,2,1,-5,433.8669853551524,882.9369336206651,6.783253775200072
MT,2018-04-01,6.079770669798851,6.321667607579054,2.8721926291052053,7.130523320707538,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,4,2,-4,436.92898221657447,870.7959675717268,6.769407698632774
MT,2018-06-01,6.0871370877930095,6.271555060658323,2.966356998664116,7.050586544761744,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,6,3,-3,440.15946767818843,877.0884498947629,6.776607842354797
MT,2018-08-01,6.232154157539713,6.448388235201006,3.189923408079003,7.075928813503759,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,8,4,-2,508.85044773821403,949.0099154164025,6.855419246833956
MT,2018-10-01,6.196252841107441,6.401739870938974,3.2526606520675965,7.1078024050569555,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2018,10,5,-1,490.9060872190626,999.7565349572767,6.907511784296989
MT,2018-12-01,6.0813115353061695,6.519625649503042,3.709344566435788,6.9748741126642075,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2018,12,6,0,437.60274997385966,928.5088371929223,6.833579898456592
MT,2019-02-01,6.058654126420428,6.309955605049017,2.5950195505614655,7.113794760645399,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,2,1,1,427.7992854771107,865.4020354509703,6.763194179822881
MT,2019-04-01,6.121359934740558,6.334102706972508,1.7987481097823417,7.013754536788771,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,4,2,2,455.4837016090641,883.2829870861748,6.783645632936339
MT,2019-06-01,6.056229970169567,6.321496047970076,3.220111120068488,6.959997805766986,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,6,3,3,426.76348913843304,882.2471907474971,6.782472278359318
MT,2019-08-01,6.151180914527212,6.370908119159597,3.4266536711946367,6.9806328222810645,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,8,4,4,469.2712289093681,896.0347180478011,6.797979160045459
MT,2019-10-01,6.112604216773473,6.37010782588356,3.442664192825397,7.344315484086783,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,10,5,5,451.51302321608887,920.784252125457,6.825225754878125
MT,2019-12-01,6.392695495026136,6.7475483657729045,3.512536647698674,7.089445211845533,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2019,12,6,6,597.464874736727,1048.977897952816,6.955571538539264
MT,2020-02-01,6.2797385248552375,6.570367547798564,3.739717017222877,7.123497216461139,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,2,1,7,533.6491096031903,1131.1139843399174,7.030958252947706
MT,2020-04-01,6.106064668282957,6.4311557196368705,3.6787616534321512,7.022909745022367,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,4,2,8,448.5699655293787,982.219075132569,6.889814374239784
MT,2020-06-01,6.085296687447078,6.33022130229735,3.6463702994031904,7.07484325242325,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,6,3,9,439.35014301074443,887.9201085401231,6.788881771084598
MT,2020-08-01,6.267369130594969,6.522581511796327,3.67506477790871,6.97773583862447,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,8,4,10,527.0888502313176,966.438993242062,6.8736181753339185
MT,2020-10-01,6.319746881938352,6.543540495947477,3.6867429282376065,6.977461122933518,FALSE,TRUE,FALSE,post,FALSE,2018-11-07,2018-12-10,,2020,10,5,11,555.4323846883825,1082.5212349197,6.9870480762382385
PA,2015-02-01,5.720263117365884,5.945122355538749,5.31480095259346,6.7134819344285965,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,2,1,-23,304.98515929240585,,
PA,2015-04-01,5.7097290801388665,5.920448358654602,3.647593177663187,6.5811514925862555,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,4,2,-22,301.7892964921921,606.7744557845979,6.408157149990726
PA,2015-06-01,5.690350485085484,5.929089061915375,3.783836565711501,6.5837237412973755,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,6,3,-21,295.99734511728764,597.7866416094797,6.393233903680926
PA,2015-08-01,5.631260109470183,5.857490744278939,3.443264656295685,6.506244727463742,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,8,4,-20,279.0134837398362,575.0108288571239,6.354388873415013
PA,2015-10-01,5.61629800796496,5.848268027578971,3.5988840268184523,6.480934315618551,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,10,5,-19,274.8699311016109,553.8834148414471,6.316954222076685
PA,2015-12-01,5.642746858141426,5.893815776275622,3.306392171620236,6.512477314645318,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2015,12,6,-18,282.23691945837504,557.106850559986,6.322757053773972
PA,2016-02-01,5.679263959625204,5.908241187625561,2.695863662809215,6.573010409720911,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,2,1,-17,292.73388664836114,574.9708061067362,6.3543192675201245
PA,2016-04-01,5.68525803139532,5.911474638213676,3.472363992627461,6.533134244296585,FALSE,TRUE,FALSE,pre,TRUE,2018-11-07,2018-12-10,,2016,4,2,-16,294.4938239001953,587.2277105485564,6.3754126671755325
