competencia,period_date,year,month,state_abbrev,state_name,macroregion,fpe,fpm,fpm_capitais,ipi_exp,iof_est,iof_mun,fex_est,fex_mun,itr,lc87_est,lc87_mun,lc176_est,lc176_mun,cide_est,cide_mun,tcp
199107,1991-07-01,1991,7,RO,Rondonia,North,3630233636.36,1187825660.1,293990453.49,10887322.22,2776112.59,6477596.04,,,3338435.75,,,,,,,
199107,1991-07-01,1991,7,RR,Roraima,North,3198437484.62,395900121.49,293990453.49,258367.98,2577309.71,6013722.67,,,1398291,,,,,,,
199107,1991-07-01,1991,7,RS,Rio Grande do Sul,South,3036111012.53,9451307819.1,342986552.35,3118440833.43,0,0,,,32735227.41,,,,,,,
199107,1991-07-01,1991,7,SC,Santa Catarina,South,1650082756,5414030642.42,220489375.04,1341642777.02,0,0,,,20296986.42,,,,,,,
199107,1991-07-01,1991,7,SE,Sergipe,Northeast,5357547176.14,1940728956.63,342986552.35,44038915.98,0,0,,,3772448.9,,,,,,,
199107,1991-07-01,1991,7,SP,Sao Paulo,Southeast,1289328610.73,18384342511.8,367477671.64,4170588857.84,0,0,,,79463845.68,,,,,,,
199107,1991-07-01,1991,7,TO,Tocantins,North,5595686170.56,0,612472026.3,0,0,0,,,11417781.3,,,,,,,
199108,1991-08-01,1991,8,AC,Acre,North,4948363455.57,848058368.63,494723521.15,3700889.81,436902.99,1019440.31,,,170383.43,,,,,,,
199108,1991-08-01,1991,8,AL,Alagoas,Northeast,6017447182.57,3457661496.82,549691073.53,409346512.81,0,0,,,2284238.44,,,,,,,
199108,1991-08-01,1991,8,AM,Amazonas,North,4036221393.29,2043942074.68,371042640.85,330761991.78,376883.96,879395.9,,,295972.92,,,,,,,
199108,1991-08-01,1991,8,AP,Amapa,North,4935345252.98,626768176.86,439755968.74,10711299.3,5858043.65,13668768.49,,,236036.41,,,,,,,
199108,1991-08-01,1991,8,BA,Bahia,Northeast,13591292809.5,13962308734.32,1099397696.59,1677539865.26,8801075.68,20535843.26,,,205839003.03,,,,,,,
199108,1991-08-01,1991,8,CE,Ceara,Northeast,10612583407.55,8135486962.81,1717802098.01,345107895.35,166082.4,387525.61,,,667697.35,,,,,,,
199108,1991-08-01,1991,8,DF,Distrito Federal,Center-West,998351492.85,343566639.42,343566639.42,5794117.39,0,0,,,741797.61,,,,,,,
199108,1991-08-01,1991,8,ES,Espirito Santo,Southeast,2169700433.61,2792280129.66,274853311.53,1680811960.53,0,0,,,1643371.31,,,,,,,
199108,1991-08-01,1991,8,GO,Goias,Center-West,4112450201.86,5631177721.33,494723521.15,223473928.88,9388501.89,21906504.36,,,22582375.13,,,,,,,
199108,1991-08-01,1991,8,MA,Maranhao,Northeast,10440887779.9,6450473209.24,858893274.24,737377794.06,137799.4,321531.94,,,2868547.86,,,,,,,
199108,1991-08-01,1991,8,MG,Minas Gerais,Southeast,6443287054.32,20495555123.29,824544385.06,5661166681.52,33312125.08,77728291.78,,,10099876.11,,,,,,,
199108,1991-08-01,1991,8,MS,Mato Grosso do Sul,Center-West,1926693984.99,2341800594.63,274853311.53,200052297.93,0,0,,,9031935.06,,,,,,,
199108,1991-08-01,1991,8,MT,Mato Grosso,Center-West,3338301087.15,2875578285.04,329820863.93,110584579.21,45175090.38,105408544.02,,,80163912.75,,,,,,,
199108,1991-08-01,1991,8,PA,Para,North,8840806033.47,5605606848.37,769576832.66,1191665268.91,27467733.97,64091379.2,,,3759100.92,,,,,,,
199108,1991-08-01,1991,8,PB,Paraiba,Northeast,6926985604.33,5106434292.56,687117729.3,103711180.98,0,0,,,20749671.71,,,,,,,
199108,1991-08-01,1991,8,PE,Pernambuco,Northeast,9980911287.98,8053567120.09,1099397696.59,768077196.75,0,0,,,28589582.37,,,,,,,
199108,1991-08-01,1991,8,PI,Piaui,Northeast,6250762302.53,3913481361.28,687117729.3,62892925.85,298025.75,695393.43,,,3164407.23,,,,,,,
199108,1991-08-01,1991,8,PR,Parana,South,4170453526.78,10576311866.3,480977745.67,2668081801.42,0,0,,,4331270.09,,,,,,,
199108,1991-08-01,1991,8,RJ,Rio de Janeiro,Southeast,2209767568.29,4696774115.48,480977745.67,2201463947.46,0,0,,,1531412.82,,,,,,,
199108,1991-08-01,1991,8,RN,Rio Grande do Norte,Northeast,6043194294.37,3854746466.92,494723521.15,112791348.54,0,0,,,1000738.5,,,,,,,
199108,1991-08-01,1991,8,RO,Rondonia,North,4072672360.57,1332593221.13,329820863.93,16558698.85,5168277.6,12059314.41,,,2783461.16,,,,,,,
199108,1991-08-01,1991,8,RR,Roraima,North,3588250577.1,444150885.01,329820863.93,392955.91,4589409.01,10708621.03,,,334389,,,,,,,
199108,1991-08-01,1991,8,RS,Rio Grande do Sul,South,3406140387.37,10603196369.74,384788416.32,4742885498.96,0,0,,,5625066.84,,,,,,,
199108,1991-08-01,1991,8,SC,Santa Catarina,South,1851188409.94,6073871599.08,247361760.56,2040525509.97,0,0,,,2188971.81,,,,,,,
199108,1991-08-01,1991,8,SE,Sergipe,Northeast,6010504141.18,2177257436.48,384788416.32,66979476.98,0,0,,,6166350.59,,,,,,,
199108,1991-08-01,1991,8,SP,Sao Paulo,Southeast,1446466955.74,20624954509.19,412264417.77,6343113906.11,0,0,,,15586643.4,,,,,,,
199108,1991-08-01,1991,8,TO,Tocantins,North,6277666587.89,0,687117729.27,0,1948.56,4546.64,,,2344358.4,,,,,,,
199109,1991-09-01,1991,9,AC,Acre,North,5992865312.56,1027066751.61,599149891.83,5571722.83,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,AL,Alagoas,Northeast,7287611513.24,4187505593.4,665720009.62,616274850.85,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,AM,Amazonas,North,4888188064.35,2475377904.59,449362418.87,497965148.77,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,AP,Amapa,North,5977099224.35,759066568.09,532579774.03,16125957.28,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,BA,Bahia,Northeast,16460146462.99,16909476525.89,1331458850.94,2525551330.91,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,CE,Ceara,Northeast,12852690298.67,9852727685.89,2080396215.73,519563035.41,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,DF,Distrito Federal,Center-West,1209083788.01,416086775.84,416086775.84,8723095.77,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,ES,Espirito Santo,Southeast,2627681370.6,3381675352.38,332869420.67,2530477499.76,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,GO,Goias,Center-West,4980507269.85,6819808190.74,599149891.83,336442006.64,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,MA,Maranhao,Northeast,12644753112.88,7812040787.08,1040188692.01,1110128890.39,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,MG,Minas Gerais,Southeast,7803337776.9,24821762276.93,998589430.28,8522937274.56,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,MS,Mato Grosso do Sul,Center-West,2333381057.15,2836108478.79,332869420.67,301180530.94,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,MT,Mato Grosso,Center-West,4042950556.82,3482556104.4,399439538.46,166486077.03,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,PA,Para,North,10706925691.43,6788839812.99,932019312.49,1794062763.13,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,PB,Paraiba,Northeast,8389135543.79,6184301785.21,832154719.95,156138114.27,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,PE,Pernambuco,Northeast,12087684662.31,9753516181,1331458850.94,1156347116.8,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,PI,Piaui,Northeast,7570174849.96,4739540033.69,832154719.95,94685864.62,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,PR,Parana,South,5050753951.81,12808762552.05,582502654.46,4016821110.59,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,RJ,Rio de Janeiro,Southeast,2676205886.59,5688170428.45,582502654.46,3314323741.37,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,RN,Rio Grande do Norte,Northeast,7318793332.17,4668407363.18,599149891.83,169808388.06,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,RO,Rondonia,North,4932333111.39,1613877348.1,399439538.46,24929269.81,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,RR,Roraima,North,4345659450.7,537902370.34,399439538.46,591598.66,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,RS,Rio Grande do Sul,South,4125109394.34,12841321845.22,466009656.25,7140456708.3,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,SC,Santa Catarina,South,2241937745.39,7355946011.52,299574945.92,3072029478.54,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,SE,Sergipe,Northeast,7279202932.85,2636833507.55,466009656.25,100838204.05,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,SP,Sao Paulo,Southeast,1751787580.41,24978475319.25,499285299.28,9549614944.82,0,0,,,0,,,,,,,
199109,1991-09-01,1991,9,TO,Tocantins,North,7602758098.96,0,832154719.87,0,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,AC,Acre,North,4757359048.15,815323730.62,475627435.36,2925509.23,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,AL,Alagoas,Northeast,5785176666.54,3324197455.1,528473267.15,323583533.76,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,AM,Amazonas,North,3880425223.03,1965046910.81,356720576.53,261463407.62,163315.95,381070.55,,,0,,,,,,,
199110,1991-10-01,1991,10,AP,Amapa,North,4744843341.82,602575232.01,422781603.58,8467154.28,6237615.45,14554436.04,,,0,,,,,,,
199110,1991-10-01,1991,10,BA,Bahia,Northeast,13066675559.3,13423370450.79,1056961483.61,1326075245.85,15190387.65,35444237.83,,,0,,,,,,,
199110,1991-10-01,1991,10,CE,Ceara,Northeast,10202942882.34,7821461148.27,1651495777.81,272803673.2,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,DF,Distrito Federal,Center-West,959815613.86,330305135.28,330305135.28,4580180.66,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,ES,Espirito Santo,Southeast,2085951058.82,2684499483.53,264244108.23,1328661798.15,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,GO,Goias,Center-West,3953711636.91,5413817016.31,475627435.36,176653474.12,9936242.3,23184565.38,,,0,,,,,,,
199110,1991-10-01,1991,10,MA,Maranhao,Northeast,10037874621.88,6201488100.03,825740414.25,582888347.29,593542.52,1384932.56,,,0,,,,,,,
199110,1991-10-01,1991,10,MG,Minas Gerais,Southeast,6194579327.71,19704436726.73,792717375.37,4475084708.63,21065240.6,49152228.04,,,0,,,,,,,
199110,1991-10-01,1991,10,MS,Mato Grosso do Sul,Center-West,1852324540.21,2251408237.61,264244108.23,158138954.34,3407.81,7951.51,,,0,,,,,,,
199110,1991-10-01,1991,10,MT,Mato Grosso,Center-West,3209444299.11,2764582370.74,317089940.02,87415790.3,36242645.35,84566172.28,,,0,,,,,,,
199110,1991-10-01,1991,10,PA,Para,North,8499555247.7,5389233167.65,739871543.59,941997175.28,28078706.3,65516981.26,,,0,,,,,,,
199110,1991-10-01,1991,10,PB,Paraiba,Northeast,6659607350.42,4909328429.46,660595321.25,81982451.01,3596.99,8392.98,,,0,,,,,,,
199110,1991-10-01,1991,10,PE,Pernambuco,Northeast,9595652997.42,7742703370.35,1056961483.61,607155858.78,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,PI,Piaui,Northeast,6009485937.09,3762422896.04,660595321.25,49716107.4,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,PR,Parana,South,4009476061.89,10168071403.47,462412240.09,2109086826.56,29540.79,68928.53,,,0,,,,,,,
199110,1991-10-01,1991,10,RJ,Rio de Janeiro,Southeast,2124471621.72,4515480933.57,462412240.09,1740230981.02,1923920.56,4489147.98,,,0,,,,,,,
199110,1991-10-01,1991,10,RN,Rio Grande do Norte,Northeast,5809929952.45,3705955140.09,475627435.36,89160215.11,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,RO,Rondonia,North,3915469200.82,1281155775.1,317089940.02,13089453.85,6988220.32,16305847.4,,,0,,,,,,,
199110,1991-10-01,1991,10,RR,Roraima,North,3449745861.09,427006878.23,317089940.02,310626.95,2029381.27,4735223,,,0,,,,,,,
199110,1991-10-01,1991,10,RS,Rio Grande do Sul,South,3274665035.55,10193918182.7,369935771.8,3749194391.38,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,SC,Santa Catarina,South,1779733443.4,5839423125.51,237813717.68,1613011066.61,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,SE,Sergipe,Northeast,5778501623.17,2093216364.64,369935771.8,52946477.31,0,0,,,0,,,,,,,
199110,1991-10-01,1991,10,SP,Sao Paulo,Southeast,1390634039.2,19828841363.31,396351213.04,5014155852.16,36039.6,84092.42,,,0,,,,,,,
199110,1991-10-01,1991,10,TO,Tocantins,North,6035351730.21,0,660595321.22,0,890.1,2076.9,,,0,,,,,,,
199111,1991-11-01,1991,11,AC,Acre,North,7034562349.58,1205594440.14,703295844.46,5088871.28,0,0,,,1264903.71,,,,,,,
199111,1991-11-01,1991,11,AL,Alagoas,Northeast,8554365048.37,4915389825.12,781437371.07,562867802.08,0,0,,,12719408.21,,,,,,,
199111,1991-11-01,1991,11,AM,Amazonas,North,5737866933.71,2905655191.48,527471883.36,454810947.46,203566.2,474987.8,,,2439610.33,,,,,,,
199111,1991-11-01,1991,11,AP,Amapa,North,7016055754.67,891009696.12,625154317.87,14728464.28,4516991,10539645.64,,,239850.92,,,,,,,
199111,1991-11-01,1991,11,BA,Bahia,Northeast,19321296331.21,19848730236.22,1562896847.23,2306684306.03,16560544.9,38641271.41,,,59575386.04,,,,,,,
199111,1991-11-01,1991,11,CE,Ceara,Northeast,15086781789.71,11565357070.8,2442016652.8,474537137.75,0,0,,,1119032.93,,,,,,,
199111,1991-11-01,1991,11,DF,Distrito Federal,Center-West,1419250199.85,488412172.61,488412172.61,7967142.81,0,0,,,1929595.59,,,,,,,
199111,1991-11-01,1991,11,ES,Espirito Santo,Southeast,3084432483,3969487861.1,390729738.1,2311183567.74,0,0,,,11120989.19,,,,,,,
199111,1991-11-01,1991,11,GO,Goias,Center-West,5846233328.3,8005246811.45,703295844.46,307285576.47,6937714.99,16188001.66,,,24496985.84,,,,,,,
199111,1991-11-01,1991,11,MA,Maranhao,Northeast,14842700365.88,9169952123.06,1220997273.86,1013923913.49,1453045.38,3390439.22,,,5376191.25,,,,,,,
199111,1991-11-01,1991,11,MG,Minas Gerais,Southeast,9159736330.36,29136352191.16,1172167109.15,7784330261.69,15020158.53,35047036.56,,,20070502.38,,,,,,,
199111,1991-11-01,1991,11,MS,Mato Grosso do Sul,Center-West,2738976044.92,3329088989.31,390729738.1,275079898.59,13.06,30.47,,,16860379.26,,,,,,,
199111,1991-11-01,1991,11,MT,Mato Grosso,Center-West,4745707818.35,4087903994.65,468871264.67,152058212.54,34126742.1,79629064.71,,,39414991.83,,,,,,,
199111,1991-11-01,1991,11,PA,Para,North,12568034224.09,7968895420.36,1094025582.56,1638587333.03,27723875.53,64689042.76,,,5401515.26,,,,,,,
199111,1991-11-01,1991,11,PB,Paraiba,Northeast,9847359145.25,7259274858.13,976802240.11,142607015.49,0,0,,,6177734.72,,,,,,,
199111,1991-11-01,1991,11,PE,Pernambuco,Northeast,14188800679.49,11448900337.94,1562896847.23,1056136818.14,0,0,,,2578232.95,,,,,,,
199111,1991-11-01,1991,11,PI,Piaui,Northeast,8886044354.7,5563380475.89,976802240.11,86480284.62,0,0,,,5723514.45,,,,,,,
199111,1991-11-01,1991,11,PR,Parana,South,5928690490,15035218394.72,683754936.54,3668719024.87,0,0,,,15692635.75,,,,,,,
199111,1991-11-01,1991,11,RJ,Rio de Janeiro,Southeast,3141391669.52,6676904526.71,683754936.54,3027100841.63,1943117.73,4533941.37,,,4078483.96,,,,,,,
199111,1991-11-01,1991,11,RN,Rio Grande do Norte,Northeast,8590966980.5,5479883321.91,703295844.46,155092608.49,0,0,,,9352563.68,,,,,,,
199111,1991-11-01,1991,11,RO,Rondonia,North,5789685399.43,1894406137.61,468871264.67,22768872.18,14982203.67,34958475.2,,,4527768.3,,,,,,,
199111,1991-11-01,1991,11,RR,Roraima,North,5101034440.41,631402103.19,468871264.67,540330.06,1923267.86,4487625.05,,,623202.06,,,,,,,
199111,1991-11-01,1991,11,RS,Rio Grande do Sul,South,4842147740.66,15073437237.46,547012791.26,6521656964.74,0,0,,,17150038.47,,,,,,,
199111,1991-11-01,1991,11,SC,Santa Catarina,South,2631637794.49,8634577638.21,351647922.23,2805804063.12,0,0,,,4056174.59,,,,,,,
199111,1991-11-01,1991,11,SE,Sergipe,Northeast,8544494864.43,3095175470.9,547012791.26,92099455.62,0,0,,,683067.16,,,,,,,
199111,1991-11-01,1991,11,SP,Sao Paulo,Southeast,2056288321.99,29320305545.78,586072502.02,8722034928.55,0,0,,,23372611.58,,,,,,,
199111,1991-11-01,1991,11,TO,Tocantins,North,8924291317.48,0,976802240.14,0,59878.2,139715.8,,,5761698.24,,,,,,,
199112,1991-12-01,1991,12,AC,Acre,North,11679336831.3,2001623249.48,1167667390.16,9907979.92,0,0,,,6075537.92,,,,,,,
199112,1991-12-01,1991,12,AL,Alagoas,Northeast,14202633484.92,8160918984.4,1297404133.43,1095897808.34,0,0,,,74542560.48,,,,,,,
199112,1991-12-01,1991,12,AM,Amazonas,North,9526460536.13,4824198579.42,875750542.62,885512226.28,1603564.83,3741651.28,,,27229124.75,,,,,,,
199112,1991-12-01,1991,12,AP,Amapa,North,11648610718.63,1479324774.41,1037930646.87,28676168.13,12190622.18,28444785.11,,,7537909.9,,,,,,,
199112,1991-12-01,1991,12,BA,Bahia,Northeast,32078744441.5,32954431929.45,2594844967.51,4491090565.45,14570657.33,33998200.47,,,725389660.18,,,,,,,
199112,1991-12-01,1991,12,CE,Ceara,Northeast,25048268458.81,19201720603.55,4054429205.2,923918915.44,0,0,,,114238449.23,,,,,,,
199112,1991-12-01,1991,12,DF,Distrito Federal,Center-West,2356351441.38,810900521.3,810900521.3,15511944.92,518461.02,1209742.38,,,17317982.1,,,,,,,
199112,1991-12-01,1991,12,ES,Espirito Santo,Southeast,5121018780.17,6590457724.79,648720417.03,4499850581.62,0,0,,,278158447.33,,,,,,,
199112,1991-12-01,1991,12,GO,Goias,Center-West,9706378995.93,13280914801.63,1167667390.16,598281849.73,22402213.8,52271832.17,,,788336922.59,,,,,,,
199112,1991-12-01,1991,12,MA,Maranhao,Northeast,24643025172.69,15224679837.92,2027196252.28,1974099407.57,550285.05,1283998.48,,,87250526.63,,,,,,,
199112,1991-12-01,1991,12,MG,Minas Gerais,Southeast,15207718770.83,48374476527.78,1946124550.46,15156010774.94,49286754.48,115002427.11,,,1774799593.31,,,,,,,
199112,1991-12-01,1991,12,MS,Mato Grosso do Sul,Center-West,4547464676.82,5527216862.83,648720417.03,535577726.91,94461.97,220411.22,,,592536347.12,,,,,,,
199112,1991-12-01,1991,12,MT,Mato Grosso,Center-West,7879199495.17,6787061556.77,778457160.31,296055772.31,81640208.2,190493818.73,,,454372076.13,,,,,,,
199112,1991-12-01,1991,12,PA,Para,North,20866444522.92,13230590499.18,1816387807.19,3190312646.11,44558744.28,103970403.17,,,113097273.65,,,,,,,
199112,1991-12-01,1991,12,PB,Paraiba,Northeast,16349364557.57,12052422311.62,1621764341.95,277654389.09,72349.41,168815.29,,,110711844.35,,,,,,,
199112,1991-12-01,1991,12,PE,Pernambuco,Northeast,23557369191.3,19008369924.66,2594844967.51,2056287497.76,27711.11,64659.25,,,142299071.59,,,,,,,
199112,1991-12-01,1991,12,PI,Piaui,Northeast,14753313704.42,9236764317.81,1621764341.95,168376222.67,0,0,,,125328237.54,,,,,,,
199112,1991-12-01,1991,12,PR,Parana,South,9843280898,24962658832.06,1135224029.17,7142958122.53,77794.86,181521.36,,,1064036701.75,,,,,,,
199112,1991-12-01,1991,12,RJ,Rio de Janeiro,Southeast,5215586926.98,11085525024.34,1135224029.17,5893734133.88,1256979.19,2932951.47,,,189311590.31,,,,,,,
199112,1991-12-01,1991,12,RN,Rio Grande do Norte,Northeast,14263402907.79,9098135734.26,1167667390.16,301963709.95,68949.38,160881.88,,,95702818.96,,,,,,,
199112,1991-12-01,1991,12,RO,Rondonia,North,9612493651.63,3145242912.95,778457160.31,44330759.42,18117082.16,42273191.73,,,53169223.13,,,,,,,
199112,1991-12-01,1991,12,RR,Roraima,North,8469140858.65,1048303714.23,778457160.31,1052017.06,3304516.31,7710538.09,,,8217861.15,,,,,,,
199112,1991-12-01,1991,12,RS,Rio Grande do Sul,South,8039316682.35,25026112778.57,908193903.59,12697598882.02,0,0,,,935130300.99,,,,,,,
199112,1991-12-01,1991,12,SC,Santa Catarina,South,4369253223.24,14335808775.21,583833695.08,5462871587.34,539.08,1257.86,,,335812188.14,,,,,,,
199112,1991-12-01,1991,12,SE,Sergipe,Northeast,14186246224.84,5138855138.08,908193903.59,179316690.7,0,0,,,60489552.24,,,,,,,
199112,1991-12-01,1991,12,SP,Sao Paulo,Southeast,3414012520.12,48679890440.04,973043924.91,16981712095,468.2,1092.48,,,2228129620.02,,,,,,,
199112,1991-12-01,1991,12,TO,Tocantins,North,14816814337.3,0,1621764341.98,0,27700.89,64635.41,,,112889393.86,,,,,,,
199201,1992-01-01,1992,1,AC,Acre,North,9418795804.38,1612476010.98,940654369.38,7454949.49,0,0,,,717512.62,,,,,,,
199201,1992-01-01,1992,1,AL,Alagoas,Northeast,11453707227.66,6574307174.57,1045168236.47,822490171.3,0,0,,,10910585.28,,,,,,,
199201,1992-01-01,1992,1,AM,Amazonas,North,7682609708.42,3886298025.53,705490777.02,396354638.94,1019427.94,2378665.21,,,6924930.55,,,,,,,
199201,1992-01-01,1992,1,AP,Amapa,North,9394016744.97,1191720625.69,836140502.26,16833044.61,13487603.65,31471075.2,,,637534.74,,,,,,,
199201,1992-01-01,1992,1,BA,Bahia,Northeast,25869888669.15,26547568807.34,2090366038.39,3279661498.98,24472095.08,57101555.14,,,149202610.35,,,,,,,
199201,1992-01-01,1992,1,CE,Ceara,Northeast,20200164553.39,15468602221.21,3266184000.1,561907616.9,27859.03,65004.41,,,39629700.35,,,,,,,
199201,1992-01-01,1992,1,DF,Distrito Federal,Center-West,1900278533.81,653248626.19,653248626.19,3629161.94,0,0,,,2495280.18,,,,,,,
199201,1992-01-01,1992,1,ES,Espirito Santo,Southeast,4129843234.9,5309168439.22,522598900.96,2479441543.48,0,0,,,24612842.38,,,,,,,
199201,1992-01-01,1992,1,GO,Goias,Center-West,7827704867.41,10706974099.47,940654369.38,276934023.98,1454845.75,3394640.09,,,123980314.72,,,,,,,
199201,1992-01-01,1992,1,MA,Maranhao,Northeast,19873356292.07,12264761122.74,1633077217.31,1536484540.75,1251781.25,2920822.92,,,52468798.58,,,,,,,
199201,1992-01-01,1992,1,MG,Minas Gerais,Southeast,12264257793.23,38969712689.68,1567767137.42,9153794201.67,39351260.84,91819608.59,,,234255344.31,,,,,,,
199201,1992-01-01,1992,1,MS,Mato Grosso do Sul,Center-West,3667300792.59,4452638428.84,522598900.96,105592682.57,0,0,,,95131010.66,,,,,,,
199201,1992-01-01,1992,1,MT,Mato Grosso,Center-West,6354176801.2,5467549374.03,627112768.06,288849325.47,93752007.96,218754685.04,,,102999178.72,,,,,,,
199201,1992-01-01,1992,1,PA,Para,North,16827734567.78,10658354311.85,1463253270.32,2083859212.08,62844242.62,146636566.05,,,40983786.26,,,,,,,
199201,1992-01-01,1992,1,PB,Paraiba,Northeast,13184937511.72,9709240666.02,1306467686.95,0,0,0,,,18469385.52,,,,,,,
199201,1992-01-01,1992,1,PE,Pernambuco,Northeast,18997829526.27,15312841974.4,2090366038.39,979988333.94,0,0,,,47951303.37,,,,,,,
199201,1992-01-01,1992,1,PI,Piaui,Northeast,11897803036.84,7440991148.73,1306467686.95,90838401.73,0,0,,,46453944.32,,,,,,,
199201,1992-01-01,1992,1,PR,Parana,South,7938109343.23,20109522883.82,914518511.23,4144007689.17,15300,35700,,,117283686.21,,,,,,,
199201,1992-01-01,1992,1,RJ,Rio de Janeiro,Southeast,4206107673.29,8930323513.95,914518511.23,4086676078.38,6080362.21,14187511.81,,,39319266.42,,,,,,,
199201,1992-01-01,1992,1,RN,Rio Grande do Norte,Northeast,11502714700.71,7329314155.36,940654369.38,158472353.16,0,0,,,23711431.06,,,,,,,
199201,1992-01-01,1992,1,RO,Rondonia,North,7751991074.77,2533757912.4,627112768.06,28125347.84,19120733.11,44615043.9,,,11100600.81,,,,,,,
199201,1992-01-01,1992,1,RR,Roraima,North,6829934741.88,844496881.13,627112768.06,292309.72,5652608.03,13189418.76,,,3959845.9,,,,,,,
