competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_series
201312,2013-12-01,2013,12,17,TO,Tocantins,North,-358,old_caged_adjusted
201312,2013-12-01,2013,12,21,MA,Maranhao,Northeast,-1646,old_caged_adjusted
201312,2013-12-01,2013,12,22,PI,Piaui,Northeast,-406,old_caged_adjusted
201312,2013-12-01,2013,12,23,CE,Ceara,Northeast,-732,old_caged_adjusted
201312,2013-12-01,2013,12,24,RN,Rio Grande do Norte,Northeast,1500,old_caged_adjusted
201312,2013-12-01,2013,12,25,PB,Paraiba,Northeast,260,old_caged_adjusted
201312,2013-12-01,2013,12,26,PE,Pernambuco,Northeast,-2020,old_caged_adjusted
201312,2013-12-01,2013,12,27,AL,Alagoas,Northeast,-892,old_caged_adjusted
201312,2013-12-01,2013,12,28,SE,Sergipe,Northeast,-122,old_caged_adjusted
201312,2013-12-01,2013,12,29,BA,Bahia,Northeast,-3190,old_caged_adjusted
201312,2013-12-01,2013,12,31,MG,Minas Gerais,Southeast,-7670,old_caged_adjusted
201312,2013-12-01,2013,12,32,ES,Espirito Santo,Southeast,-293,old_caged_adjusted
201312,2013-12-01,2013,12,33,RJ,Rio de Janeiro,Southeast,-2222,old_caged_adjusted
201312,2013-12-01,2013,12,35,SP,Sao Paulo,Southeast,-22794,old_caged_adjusted
201312,2013-12-01,2013,12,41,PR,Parana,South,-2616,old_caged_adjusted
201312,2013-12-01,2013,12,42,SC,Santa Catarina,South,-1736,old_caged_adjusted
201312,2013-12-01,2013,12,43,RS,Rio Grande do Sul,South,-1720,old_caged_adjusted
201312,2013-12-01,2013,12,50,MS,Mato Grosso do Sul,Center-West,-2444,old_caged_adjusted
201312,2013-12-01,2013,12,51,MT,Mato Grosso,Center-West,-1397,old_caged_adjusted
201312,2013-12-01,2013,12,52,GO,Goias,Center-West,-756,old_caged_adjusted
201312,2013-12-01,2013,12,53,DF,Distrito Federal,Center-West,-156,old_caged_adjusted
201401,2014-01-01,2014,1,11,RO,Rondonia,North,333,old_caged_adjusted
201401,2014-01-01,2014,1,12,AC,Acre,North,329,old_caged_adjusted
201401,2014-01-01,2014,1,13,AM,Amazonas,North,844,old_caged_adjusted
201401,2014-01-01,2014,1,14,RR,Roraima,North,117,old_caged_adjusted
201401,2014-01-01,2014,1,15,PA,Para,North,1765,old_caged_adjusted
201401,2014-01-01,2014,1,16,AP,Amapa,North,99,old_caged_adjusted
201401,2014-01-01,2014,1,17,TO,Tocantins,North,715,old_caged_adjusted
201401,2014-01-01,2014,1,21,MA,Maranhao,Northeast,1300,old_caged_adjusted
201401,2014-01-01,2014,1,22,PI,Piaui,Northeast,664,old_caged_adjusted
201401,2014-01-01,2014,1,23,CE,Ceara,Northeast,799,old_caged_adjusted
201401,2014-01-01,2014,1,24,RN,Rio Grande do Norte,Northeast,507,old_caged_adjusted
201401,2014-01-01,2014,1,25,PB,Paraiba,Northeast,620,old_caged_adjusted
201401,2014-01-01,2014,1,26,PE,Pernambuco,Northeast,1809,old_caged_adjusted
201401,2014-01-01,2014,1,27,AL,Alagoas,Northeast,503,old_caged_adjusted
201401,2014-01-01,2014,1,28,SE,Sergipe,Northeast,315,old_caged_adjusted
201401,2014-01-01,2014,1,29,BA,Bahia,Northeast,1936,old_caged_adjusted
201401,2014-01-01,2014,1,31,MG,Minas Gerais,Southeast,2971,old_caged_adjusted
201401,2014-01-01,2014,1,32,ES,Espirito Santo,Southeast,617,old_caged_adjusted
201401,2014-01-01,2014,1,33,RJ,Rio de Janeiro,Southeast,1454,old_caged_adjusted
201401,2014-01-01,2014,1,35,SP,Sao Paulo,Southeast,7516,old_caged_adjusted
201401,2014-01-01,2014,1,41,PR,Parana,South,1365,old_caged_adjusted
201401,2014-01-01,2014,1,42,SC,Santa Catarina,South,938,old_caged_adjusted
201401,2014-01-01,2014,1,43,RS,Rio Grande do Sul,South,926,old_caged_adjusted
201401,2014-01-01,2014,1,50,MS,Mato Grosso do Sul,Center-West,827,old_caged_adjusted
201401,2014-01-01,2014,1,51,MT,Mato Grosso,Center-West,1075,old_caged_adjusted
201401,2014-01-01,2014,1,52,GO,Goias,Center-West,2277,old_caged_adjusted
201401,2014-01-01,2014,1,53,DF,Distrito Federal,Center-West,1022,old_caged_adjusted
201402,2014-02-01,2014,2,11,RO,Rondonia,North,488,old_caged_adjusted
201402,2014-02-01,2014,2,12,AC,Acre,North,161,old_caged_adjusted
201402,2014-02-01,2014,2,13,AM,Amazonas,North,499,old_caged_adjusted
201402,2014-02-01,2014,2,14,RR,Roraima,North,121,old_caged_adjusted
201402,2014-02-01,2014,2,15,PA,Para,North,1317,old_caged_adjusted
201402,2014-02-01,2014,2,16,AP,Amapa,North,78,old_caged_adjusted
201402,2014-02-01,2014,2,17,TO,Tocantins,North,717,old_caged_adjusted
201402,2014-02-01,2014,2,21,MA,Maranhao,Northeast,999,old_caged_adjusted
201402,2014-02-01,2014,2,22,PI,Piaui,Northeast,881,old_caged_adjusted
201402,2014-02-01,2014,2,23,CE,Ceara,Northeast,1267,old_caged_adjusted
201402,2014-02-01,2014,2,24,RN,Rio Grande do Norte,Northeast,361,old_caged_adjusted
201402,2014-02-01,2014,2,25,PB,Paraiba,Northeast,305,old_caged_adjusted
201402,2014-02-01,2014,2,26,PE,Pernambuco,Northeast,1702,old_caged_adjusted
201402,2014-02-01,2014,2,27,AL,Alagoas,Northeast,620,old_caged_adjusted
201402,2014-02-01,2014,2,28,SE,Sergipe,Northeast,237,old_caged_adjusted
201402,2014-02-01,2014,2,29,BA,Bahia,Northeast,2340,old_caged_adjusted
201402,2014-02-01,2014,2,31,MG,Minas Gerais,Southeast,3155,old_caged_adjusted
201402,2014-02-01,2014,2,32,ES,Espirito Santo,Southeast,314,old_caged_adjusted
201402,2014-02-01,2014,2,33,RJ,Rio de Janeiro,Southeast,4459,old_caged_adjusted
201402,2014-02-01,2014,2,35,SP,Sao Paulo,Southeast,10283,old_caged_adjusted
201402,2014-02-01,2014,2,41,PR,Parana,South,1539,old_caged_adjusted
201402,2014-02-01,2014,2,42,SC,Santa Catarina,South,1361,old_caged_adjusted
201402,2014-02-01,2014,2,43,RS,Rio Grande do Sul,South,1104,old_caged_adjusted
201402,2014-02-01,2014,2,50,MS,Mato Grosso do Sul,Center-West,817,old_caged_adjusted
201402,2014-02-01,2014,2,51,MT,Mato Grosso,Center-West,1054,old_caged_adjusted
201402,2014-02-01,2014,2,52,GO,Goias,Center-West,2941,old_caged_adjusted
201402,2014-02-01,2014,2,53,DF,Distrito Federal,Center-West,1451,old_caged_adjusted
201403,2014-03-01,2014,3,11,RO,Rondonia,North,248,old_caged_adjusted
201403,2014-03-01,2014,3,12,AC,Acre,North,191,old_caged_adjusted
201403,2014-03-01,2014,3,13,AM,Amazonas,North,874,old_caged_adjusted
201403,2014-03-01,2014,3,14,RR,Roraima,North,118,old_caged_adjusted
201403,2014-03-01,2014,3,15,PA,Para,North,1434,old_caged_adjusted
201403,2014-03-01,2014,3,16,AP,Amapa,North,-17,old_caged_adjusted
201403,2014-03-01,2014,3,17,TO,Tocantins,North,507,old_caged_adjusted
201403,2014-03-01,2014,3,21,MA,Maranhao,Northeast,918,old_caged_adjusted
201403,2014-03-01,2014,3,22,PI,Piaui,Northeast,282,old_caged_adjusted
201403,2014-03-01,2014,3,23,CE,Ceara,Northeast,36,old_caged_adjusted
201403,2014-03-01,2014,3,24,RN,Rio Grande do Norte,Northeast,385,old_caged_adjusted
201403,2014-03-01,2014,3,25,PB,Paraiba,Northeast,120,old_caged_adjusted
201403,2014-03-01,2014,3,26,PE,Pernambuco,Northeast,717,old_caged_adjusted
201403,2014-03-01,2014,3,27,AL,Alagoas,Northeast,356,old_caged_adjusted
201403,2014-03-01,2014,3,28,SE,Sergipe,Northeast,219,old_caged_adjusted
201403,2014-03-01,2014,3,29,BA,Bahia,Northeast,1562,old_caged_adjusted
201403,2014-03-01,2014,3,31,MG,Minas Gerais,Southeast,2530,old_caged_adjusted
201403,2014-03-01,2014,3,32,ES,Espirito Santo,Southeast,310,old_caged_adjusted
201403,2014-03-01,2014,3,33,RJ,Rio de Janeiro,Southeast,1684,old_caged_adjusted
201403,2014-03-01,2014,3,35,SP,Sao Paulo,Southeast,6527,old_caged_adjusted
201403,2014-03-01,2014,3,41,PR,Parana,South,-109,old_caged_adjusted
201403,2014-03-01,2014,3,42,SC,Santa Catarina,South,555,old_caged_adjusted
201403,2014-03-01,2014,3,43,RS,Rio Grande do Sul,South,-631,old_caged_adjusted
201403,2014-03-01,2014,3,50,MS,Mato Grosso do Sul,Center-West,405,old_caged_adjusted
201403,2014-03-01,2014,3,51,MT,Mato Grosso,Center-West,780,old_caged_adjusted
201403,2014-03-01,2014,3,52,GO,Goias,Center-West,1543,old_caged_adjusted
201403,2014-03-01,2014,3,53,DF,Distrito Federal,Center-West,444,old_caged_adjusted
201404,2014-04-01,2014,4,11,RO,Rondonia,North,337,old_caged_adjusted
201404,2014-04-01,2014,4,12,AC,Acre,North,478,old_caged_adjusted
201404,2014-04-01,2014,4,13,AM,Amazonas,North,666,old_caged_adjusted
201404,2014-04-01,2014,4,14,RR,Roraima,North,429,old_caged_adjusted
201404,2014-04-01,2014,4,15,PA,Para,North,1065,old_caged_adjusted
201404,2014-04-01,2014,4,16,AP,Amapa,North,70,old_caged_adjusted
201404,2014-04-01,2014,4,17,TO,Tocantins,North,613,old_caged_adjusted
201404,2014-04-01,2014,4,21,MA,Maranhao,Northeast,507,old_caged_adjusted
201404,2014-04-01,2014,4,22,PI,Piaui,Northeast,355,old_caged_adjusted
201404,2014-04-01,2014,4,23,CE,Ceara,Northeast,628,old_caged_adjusted
201404,2014-04-01,2014,4,24,RN,Rio Grande do Norte,Northeast,463,old_caged_adjusted
201404,2014-04-01,2014,4,25,PB,Paraiba,Northeast,219,old_caged_adjusted
201404,2014-04-01,2014,4,26,PE,Pernambuco,Northeast,492,old_caged_adjusted
201404,2014-04-01,2014,4,27,AL,Alagoas,Northeast,222,old_caged_adjusted
201404,2014-04-01,2014,4,28,SE,Sergipe,Northeast,415,old_caged_adjusted
201404,2014-04-01,2014,4,29,BA,Bahia,Northeast,3316,old_caged_adjusted
201404,2014-04-01,2014,4,31,MG,Minas Gerais,Southeast,2138,old_caged_adjusted
201404,2014-04-01,2014,4,32,ES,Espirito Santo,Southeast,1040,old_caged_adjusted
201404,2014-04-01,2014,4,33,RJ,Rio de Janeiro,Southeast,2914,old_caged_adjusted
201404,2014-04-01,2014,4,35,SP,Sao Paulo,Southeast,6225,old_caged_adjusted
201404,2014-04-01,2014,4,41,PR,Parana,South,717,old_caged_adjusted
201404,2014-04-01,2014,4,42,SC,Santa Catarina,South,640,old_caged_adjusted
201404,2014-04-01,2014,4,43,RS,Rio Grande do Sul,South,-1585,old_caged_adjusted
201404,2014-04-01,2014,4,50,MS,Mato Grosso do Sul,Center-West,536,old_caged_adjusted
201404,2014-04-01,2014,4,51,MT,Mato Grosso,Center-West,1037,old_caged_adjusted
201404,2014-04-01,2014,4,52,GO,Goias,Center-West,2485,old_caged_adjusted
201404,2014-04-01,2014,4,53,DF,Distrito Federal,Center-West,909,old_caged_adjusted
201405,2014-05-01,2014,5,11,RO,Rondonia,North,498,old_caged_adjusted
201405,2014-05-01,2014,5,12,AC,Acre,North,334,old_caged_adjusted
201405,2014-05-01,2014,5,13,AM,Amazonas,North,641,old_caged_adjusted
201405,2014-05-01,2014,5,14,RR,Roraima,North,48,old_caged_adjusted
201405,2014-05-01,2014,5,15,PA,Para,North,1054,old_caged_adjusted
201405,2014-05-01,2014,5,16,AP,Amapa,North,29,old_caged_adjusted
201405,2014-05-01,2014,5,17,TO,Tocantins,North,897,old_caged_adjusted
201405,2014-05-01,2014,5,21,MA,Maranhao,Northeast,809,old_caged_adjusted
201405,2014-05-01,2014,5,22,PI,Piaui,Northeast,552,old_caged_adjusted
201405,2014-05-01,2014,5,23,CE,Ceara,Northeast,809,old_caged_adjusted
201405,2014-05-01,2014,5,24,RN,Rio Grande do Norte,Northeast,569,old_caged_adjusted
201405,2014-05-01,2014,5,25,PB,Paraiba,Northeast,437,old_caged_adjusted
201405,2014-05-01,2014,5,26,PE,Pernambuco,Northeast,722,old_caged_adjusted
201405,2014-05-01,2014,5,27,AL,Alagoas,Northeast,-301,old_caged_adjusted
201405,2014-05-01,2014,5,28,SE,Sergipe,Northeast,168,old_caged_adjusted
201405,2014-05-01,2014,5,29,BA,Bahia,Northeast,5117,old_caged_adjusted
201405,2014-05-01,2014,5,31,MG,Minas Gerais,Southeast,2654,old_caged_adjusted
201405,2014-05-01,2014,5,32,ES,Espirito Santo,Southeast,853,old_caged_adjusted
201405,2014-05-01,2014,5,33,RJ,Rio de Janeiro,Southeast,1726,old_caged_adjusted
201405,2014-05-01,2014,5,35,SP,Sao Paulo,Southeast,3977,old_caged_adjusted
201405,2014-05-01,2014,5,41,PR,Parana,South,1008,old_caged_adjusted
201405,2014-05-01,2014,5,42,SC,Santa Catarina,South,482,old_caged_adjusted
201405,2014-05-01,2014,5,43,RS,Rio Grande do Sul,South,1050,old_caged_adjusted
201405,2014-05-01,2014,5,50,MS,Mato Grosso do Sul,Center-West,414,old_caged_adjusted
201405,2014-05-01,2014,5,51,MT,Mato Grosso,Center-West,1182,old_caged_adjusted
201405,2014-05-01,2014,5,52,GO,Goias,Center-West,734,old_caged_adjusted
201405,2014-05-01,2014,5,53,DF,Distrito Federal,Center-West,1373,old_caged_adjusted
201406,2014-06-01,2014,6,11,RO,Rondonia,North,655,old_caged_adjusted
201406,2014-06-01,2014,6,12,AC,Acre,North,773,old_caged_adjusted
201406,2014-06-01,2014,6,13,AM,Amazonas,North,222,old_caged_adjusted
201406,2014-06-01,2014,6,14,RR,Roraima,North,28,old_caged_adjusted
201406,2014-06-01,2014,6,15,PA,Para,North,1345,old_caged_adjusted
201406,2014-06-01,2014,6,16,AP,Amapa,North,188,old_caged_adjusted
201406,2014-06-01,2014,6,17,TO,Tocantins,North,584,old_caged_adjusted
201406,2014-06-01,2014,6,21,MA,Maranhao,Northeast,743,old_caged_adjusted
201406,2014-06-01,2014,6,22,PI,Piaui,Northeast,435,old_caged_adjusted
201406,2014-06-01,2014,6,23,CE,Ceara,Northeast,-99,old_caged_adjusted
201406,2014-06-01,2014,6,24,RN,Rio Grande do Norte,Northeast,377,old_caged_adjusted
201406,2014-06-01,2014,6,25,PB,Paraiba,Northeast,498,old_caged_adjusted
201406,2014-06-01,2014,6,26,PE,Pernambuco,Northeast,1470,old_caged_adjusted
201406,2014-06-01,2014,6,27,AL,Alagoas,Northeast,209,old_caged_adjusted
201406,2014-06-01,2014,6,28,SE,Sergipe,Northeast,158,old_caged_adjusted
201406,2014-06-01,2014,6,29,BA,Bahia,Northeast,1414,old_caged_adjusted
201406,2014-06-01,2014,6,31,MG,Minas Gerais,Southeast,3668,old_caged_adjusted
201406,2014-06-01,2014,6,32,ES,Espirito Santo,Southeast,-316,old_caged_adjusted
201406,2014-06-01,2014,6,33,RJ,Rio de Janeiro,Southeast,2615,old_caged_adjusted
201406,2014-06-01,2014,6,35,SP,Sao Paulo,Southeast,4141,old_caged_adjusted
201406,2014-06-01,2014,6,41,PR,Parana,South,443,old_caged_adjusted
201406,2014-06-01,2014,6,42,SC,Santa Catarina,South,283,old_caged_adjusted
201406,2014-06-01,2014,6,43,RS,Rio Grande do Sul,South,670,old_caged_adjusted
201406,2014-06-01,2014,6,50,MS,Mato Grosso do Sul,Center-West,287,old_caged_adjusted
201406,2014-06-01,2014,6,51,MT,Mato Grosso,Center-West,955,old_caged_adjusted
201406,2014-06-01,2014,6,52,GO,Goias,Center-West,1709,old_caged_adjusted
201406,2014-06-01,2014,6,53,DF,Distrito Federal,Center-West,1755,old_caged_adjusted
201407,2014-07-01,2014,7,11,RO,Rondonia,North,397,old_caged_adjusted
201407,2014-07-01,2014,7,12,AC,Acre,North,309,old_caged_adjusted
201407,2014-07-01,2014,7,13,AM,Amazonas,North,2040,old_caged_adjusted
201407,2014-07-01,2014,7,14,RR,Roraima,North,265,old_caged_adjusted
201407,2014-07-01,2014,7,15,PA,Para,North,1084,old_caged_adjusted
201407,2014-07-01,2014,7,16,AP,Amapa,North,341,old_caged_adjusted
201407,2014-07-01,2014,7,17,TO,Tocantins,North,356,old_caged_adjusted
201407,2014-07-01,2014,7,21,MA,Maranhao,Northeast,589,old_caged_adjusted
201407,2014-07-01,2014,7,22,PI,Piaui,Northeast,101,old_caged_adjusted
201407,2014-07-01,2014,7,23,CE,Ceara,Northeast,655,old_caged_adjusted
201407,2014-07-01,2014,7,24,RN,Rio Grande do Norte,Northeast,456,old_caged_adjusted
201407,2014-07-01,2014,7,25,PB,Paraiba,Northeast,291,old_caged_adjusted
201407,2014-07-01,2014,7,26,PE,Pernambuco,Northeast,1394,old_caged_adjusted
201407,2014-07-01,2014,7,27,AL,Alagoas,Northeast,638,old_caged_adjusted
201407,2014-07-01,2014,7,28,SE,Sergipe,Northeast,278,old_caged_adjusted
201407,2014-07-01,2014,7,29,BA,Bahia,Northeast,1113,old_caged_adjusted
201407,2014-07-01,2014,7,31,MG,Minas Gerais,Southeast,601,old_caged_adjusted
201407,2014-07-01,2014,7,32,ES,Espirito Santo,Southeast,54,old_caged_adjusted
201407,2014-07-01,2014,7,33,RJ,Rio de Janeiro,Southeast,-723,old_caged_adjusted
201407,2014-07-01,2014,7,35,SP,Sao Paulo,Southeast,4576,old_caged_adjusted
201407,2014-07-01,2014,7,41,PR,Parana,South,40,old_caged_adjusted
201407,2014-07-01,2014,7,42,SC,Santa Catarina,South,531,old_caged_adjusted
201407,2014-07-01,2014,7,43,RS,Rio Grande do Sul,South,1056,old_caged_adjusted
201407,2014-07-01,2014,7,50,MS,Mato Grosso do Sul,Center-West,467,old_caged_adjusted
201407,2014-07-01,2014,7,51,MT,Mato Grosso,Center-West,-30,old_caged_adjusted
201407,2014-07-01,2014,7,52,GO,Goias,Center-West,2349,old_caged_adjusted
201407,2014-07-01,2014,7,53,DF,Distrito Federal,Center-West,159,old_caged_adjusted
201408,2014-08-01,2014,8,11,RO,Rondonia,North,179,old_caged_adjusted
201408,2014-08-01,2014,8,12,AC,Acre,North,216,old_caged_adjusted
201408,2014-08-01,2014,8,13,AM,Amazonas,North,1824,old_caged_adjusted
201408,2014-08-01,2014,8,14,RR,Roraima,North,219,old_caged_adjusted
201408,2014-08-01,2014,8,15,PA,Para,North,1739,old_caged_adjusted
201408,2014-08-01,2014,8,16,AP,Amapa,North,113,old_caged_adjusted
201408,2014-08-01,2014,8,17,TO,Tocantins,North,605,old_caged_adjusted
201408,2014-08-01,2014,8,21,MA,Maranhao,Northeast,1916,old_caged_adjusted
201408,2014-08-01,2014,8,22,PI,Piaui,Northeast,517,old_caged_adjusted
201408,2014-08-01,2014,8,23,CE,Ceara,Northeast,1429,old_caged_adjusted
201408,2014-08-01,2014,8,24,RN,Rio Grande do Norte,Northeast,258,old_caged_adjusted
201408,2014-08-01,2014,8,25,PB,Paraiba,Northeast,392,old_caged_adjusted
201408,2014-08-01,2014,8,26,PE,Pernambuco,Northeast,671,old_caged_adjusted
201408,2014-08-01,2014,8,27,AL,Alagoas,Northeast,350,old_caged_adjusted
201408,2014-08-01,2014,8,28,SE,Sergipe,Northeast,349,old_caged_adjusted
201408,2014-08-01,2014,8,29,BA,Bahia,Northeast,1771,old_caged_adjusted
201408,2014-08-01,2014,8,31,MG,Minas Gerais,Southeast,2194,old_caged_adjusted
201408,2014-08-01,2014,8,32,ES,Espirito Santo,Southeast,295,old_caged_adjusted
201408,2014-08-01,2014,8,33,RJ,Rio de Janeiro,Southeast,2978,old_caged_adjusted
201408,2014-08-01,2014,8,35,SP,Sao Paulo,Southeast,3797,old_caged_adjusted
201408,2014-08-01,2014,8,41,PR,Parana,South,842,old_caged_adjusted
201408,2014-08-01,2014,8,42,SC,Santa Catarina,South,762,old_caged_adjusted
201408,2014-08-01,2014,8,43,RS,Rio Grande do Sul,South,702,old_caged_adjusted
201408,2014-08-01,2014,8,50,MS,Mato Grosso do Sul,Center-West,618,old_caged_adjusted
201408,2014-08-01,2014,8,51,MT,Mato Grosso,Center-West,1111,old_caged_adjusted
201408,2014-08-01,2014,8,52,GO,Goias,Center-West,2679,old_caged_adjusted
201408,2014-08-01,2014,8,53,DF,Distrito Federal,Center-West,953,old_caged_adjusted
201409,2014-09-01,2014,9,11,RO,Rondonia,North,430,old_caged_adjusted
201409,2014-09-01,2014,9,12,AC,Acre,North,164,old_caged_adjusted
201409,2014-09-01,2014,9,13,AM,Amazonas,North,654,old_caged_adjusted
201409,2014-09-01,2014,9,14,RR,Roraima,North,280,old_caged_adjusted
201409,2014-09-01,2014,9,15,PA,Para,North,2415,old_caged_adjusted
201409,2014-09-01,2014,9,16,AP,Amapa,North,813,old_caged_adjusted
201409,2014-09-01,2014,9,17,TO,Tocantins,North,640,old_caged_adjusted
201409,2014-09-01,2014,9,21,MA,Maranhao,Northeast,2283,old_caged_adjusted
201409,2014-09-01,2014,9,22,PI,Piaui,Northeast,310,old_caged_adjusted
201409,2014-09-01,2014,9,23,CE,Ceara,Northeast,1575,old_caged_adjusted
201409,2014-09-01,2014,9,24,RN,Rio Grande do Norte,Northeast,464,old_caged_adjusted
201409,2014-09-01,2014,9,25,PB,Paraiba,Northeast,2074,old_caged_adjusted
201409,2014-09-01,2014,9,26,PE,Pernambuco,Northeast,3489,old_caged_adjusted
201409,2014-09-01,2014,9,27,AL,Alagoas,Northeast,472,old_caged_adjusted
201409,2014-09-01,2014,9,28,SE,Sergipe,Northeast,276,old_caged_adjusted
201409,2014-09-01,2014,9,29,BA,Bahia,Northeast,3952,old_caged_adjusted
201409,2014-09-01,2014,9,31,MG,Minas Gerais,Southeast,4021,old_caged_adjusted
201409,2014-09-01,2014,9,32,ES,Espirito Santo,Southeast,441,old_caged_adjusted
201409,2014-09-01,2014,9,33,RJ,Rio de Janeiro,Southeast,3812,old_caged_adjusted
201409,2014-09-01,2014,9,35,SP,Sao Paulo,Southeast,10226,old_caged_adjusted
201409,2014-09-01,2014,9,41,PR,Parana,South,720,old_caged_adjusted
201409,2014-09-01,2014,9,42,SC,Santa Catarina,South,756,old_caged_adjusted
201409,2014-09-01,2014,9,43,RS,Rio Grande do Sul,South,1277,old_caged_adjusted
201409,2014-09-01,2014,9,50,MS,Mato Grosso do Sul,Center-West,725,old_caged_adjusted
201409,2014-09-01,2014,9,51,MT,Mato Grosso,Center-West,1105,old_caged_adjusted
201409,2014-09-01,2014,9,52,GO,Goias,Center-West,2445,old_caged_adjusted
201409,2014-09-01,2014,9,53,DF,Distrito Federal,Center-West,-778,old_caged_adjusted
201410,2014-10-01,2014,10,11,RO,Rondonia,North,245,old_caged_adjusted
201410,2014-10-01,2014,10,12,AC,Acre,North,-132,old_caged_adjusted
201410,2014-10-01,2014,10,13,AM,Amazonas,North,1376,old_caged_adjusted
201410,2014-10-01,2014,10,14,RR,Roraima,North,-146,old_caged_adjusted
201410,2014-10-01,2014,10,15,PA,Para,North,1128,old_caged_adjusted
201410,2014-10-01,2014,10,16,AP,Amapa,North,238,old_caged_adjusted
201410,2014-10-01,2014,10,17,TO,Tocantins,North,355,old_caged_adjusted
201410,2014-10-01,2014,10,21,MA,Maranhao,Northeast,666,old_caged_adjusted
201410,2014-10-01,2014,10,22,PI,Piaui,Northeast,135,old_caged_adjusted
201410,2014-10-01,2014,10,23,CE,Ceara,Northeast,-589,old_caged_adjusted
201410,2014-10-01,2014,10,24,RN,Rio Grande do Norte,Northeast,407,old_caged_adjusted
201410,2014-10-01,2014,10,25,PB,Paraiba,Northeast,63,old_caged_adjusted
201410,2014-10-01,2014,10,26,PE,Pernambuco,Northeast,2203,old_caged_adjusted
201410,2014-10-01,2014,10,27,AL,Alagoas,Northeast,534,old_caged_adjusted
201410,2014-10-01,2014,10,28,SE,Sergipe,Northeast,207,old_caged_adjusted
201410,2014-10-01,2014,10,29,BA,Bahia,Northeast,-194,old_caged_adjusted
201410,2014-10-01,2014,10,31,MG,Minas Gerais,Southeast,724,old_caged_adjusted
201410,2014-10-01,2014,10,32,ES,Espirito Santo,Southeast,-870,old_caged_adjusted
201410,2014-10-01,2014,10,33,RJ,Rio de Janeiro,Southeast,-237,old_caged_adjusted
201410,2014-10-01,2014,10,35,SP,Sao Paulo,Southeast,3973,old_caged_adjusted
201410,2014-10-01,2014,10,41,PR,Parana,South,223,old_caged_adjusted
201410,2014-10-01,2014,10,42,SC,Santa Catarina,South,157,old_caged_adjusted
