transfer_sheet,transfer_scope,transfer_variable,competencia,period_date,year,month,state_abbrev,state_name,macroregion,state_name_raw,transfer_value_nominal
FPE,states_direct,fpe,199109,1991-09-01,1991,9,TO,Tocantins,North,Tocantins,7602758098.96
FPE,states_direct,fpe,199110,1991-10-01,1991,10,AC,Acre,North,Acre,4757359048.15
FPE,states_direct,fpe,199110,1991-10-01,1991,10,AL,Alagoas,Northeast,Alagoas,5785176666.54
FPE,states_direct,fpe,199110,1991-10-01,1991,10,AM,Amazonas,North,Amazonas,3880425223.03
FPE,states_direct,fpe,199110,1991-10-01,1991,10,AP,Amapa,North,Amapá,4744843341.82
FPE,states_direct,fpe,199110,1991-10-01,1991,10,BA,Bahia,Northeast,Bahia,13066675559.3
FPE,states_direct,fpe,199110,1991-10-01,1991,10,CE,Ceara,Northeast,Ceará,10202942882.34
FPE,states_direct,fpe,199110,1991-10-01,1991,10,DF,Distrito Federal,Center-West,Distrito Federal,959815613.86
FPE,states_direct,fpe,199110,1991-10-01,1991,10,ES,Espirito Santo,Southeast,Espírito Santo,2085951058.82
FPE,states_direct,fpe,199110,1991-10-01,1991,10,GO,Goias,Center-West,Goiás,3953711636.91
FPE,states_direct,fpe,199110,1991-10-01,1991,10,MA,Maranhao,Northeast,Maranhão,10037874621.88
FPE,states_direct,fpe,199110,1991-10-01,1991,10,MG,Minas Gerais,Southeast,Minas Gerais,6194579327.71
FPE,states_direct,fpe,199110,1991-10-01,1991,10,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,1852324540.21
FPE,states_direct,fpe,199110,1991-10-01,1991,10,MT,Mato Grosso,Center-West,Mato Grosso,3209444299.11
FPE,states_direct,fpe,199110,1991-10-01,1991,10,PA,Para,North,Pará,8499555247.7
FPE,states_direct,fpe,199110,1991-10-01,1991,10,PB,Paraiba,Northeast,Paraíba,6659607350.42
FPE,states_direct,fpe,199110,1991-10-01,1991,10,PE,Pernambuco,Northeast,Pernambuco,9595652997.42
FPE,states_direct,fpe,199110,1991-10-01,1991,10,PI,Piaui,Northeast,Piauí,6009485937.09
FPE,states_direct,fpe,199110,1991-10-01,1991,10,PR,Parana,South,Paraná,4009476061.89
FPE,states_direct,fpe,199110,1991-10-01,1991,10,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,2124471621.72
FPE,states_direct,fpe,199110,1991-10-01,1991,10,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,5809929952.45
FPE,states_direct,fpe,199110,1991-10-01,1991,10,RO,Rondonia,North,Rondônia,3915469200.82
FPE,states_direct,fpe,199110,1991-10-01,1991,10,RR,Roraima,North,Roraima,3449745861.09
FPE,states_direct,fpe,199110,1991-10-01,1991,10,RS,Rio Grande do Sul,South,Rio Grande do Sul,3274665035.55
FPE,states_direct,fpe,199110,1991-10-01,1991,10,SC,Santa Catarina,South,Santa Catarina,1779733443.4
FPE,states_direct,fpe,199110,1991-10-01,1991,10,SE,Sergipe,Northeast,Sergipe,5778501623.17
FPE,states_direct,fpe,199110,1991-10-01,1991,10,SP,Sao Paulo,Southeast,São Paulo,1390634039.2
FPE,states_direct,fpe,199110,1991-10-01,1991,10,TO,Tocantins,North,Tocantins,6035351730.21
FPE,states_direct,fpe,199111,1991-11-01,1991,11,AC,Acre,North,Acre,7034562349.58
FPE,states_direct,fpe,199111,1991-11-01,1991,11,AL,Alagoas,Northeast,Alagoas,8554365048.37
FPE,states_direct,fpe,199111,1991-11-01,1991,11,AM,Amazonas,North,Amazonas,5737866933.71
FPE,states_direct,fpe,199111,1991-11-01,1991,11,AP,Amapa,North,Amapá,7016055754.67
FPE,states_direct,fpe,199111,1991-11-01,1991,11,BA,Bahia,Northeast,Bahia,19321296331.21
FPE,states_direct,fpe,199111,1991-11-01,1991,11,CE,Ceara,Northeast,Ceará,15086781789.71
FPE,states_direct,fpe,199111,1991-11-01,1991,11,DF,Distrito Federal,Center-West,Distrito Federal,1419250199.85
FPE,states_direct,fpe,199111,1991-11-01,1991,11,ES,Espirito Santo,Southeast,Espírito Santo,3084432483
FPE,states_direct,fpe,199111,1991-11-01,1991,11,GO,Goias,Center-West,Goiás,5846233328.3
FPE,states_direct,fpe,199111,1991-11-01,1991,11,MA,Maranhao,Northeast,Maranhão,14842700365.88
FPE,states_direct,fpe,199111,1991-11-01,1991,11,MG,Minas Gerais,Southeast,Minas Gerais,9159736330.36
FPE,states_direct,fpe,199111,1991-11-01,1991,11,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,2738976044.92
FPE,states_direct,fpe,199111,1991-11-01,1991,11,MT,Mato Grosso,Center-West,Mato Grosso,4745707818.35
FPE,states_direct,fpe,199111,1991-11-01,1991,11,PA,Para,North,Pará,12568034224.09
FPE,states_direct,fpe,199111,1991-11-01,1991,11,PB,Paraiba,Northeast,Paraíba,9847359145.25
FPE,states_direct,fpe,199111,1991-11-01,1991,11,PE,Pernambuco,Northeast,Pernambuco,14188800679.49
FPE,states_direct,fpe,199111,1991-11-01,1991,11,PI,Piaui,Northeast,Piauí,8886044354.7
FPE,states_direct,fpe,199111,1991-11-01,1991,11,PR,Parana,South,Paraná,5928690490
FPE,states_direct,fpe,199111,1991-11-01,1991,11,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,3141391669.52
FPE,states_direct,fpe,199111,1991-11-01,1991,11,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,8590966980.5
FPE,states_direct,fpe,199111,1991-11-01,1991,11,RO,Rondonia,North,Rondônia,5789685399.43
FPE,states_direct,fpe,199111,1991-11-01,1991,11,RR,Roraima,North,Roraima,5101034440.41
FPE,states_direct,fpe,199111,1991-11-01,1991,11,RS,Rio Grande do Sul,South,Rio Grande do Sul,4842147740.66
FPE,states_direct,fpe,199111,1991-11-01,1991,11,SC,Santa Catarina,South,Santa Catarina,2631637794.49
FPE,states_direct,fpe,199111,1991-11-01,1991,11,SE,Sergipe,Northeast,Sergipe,8544494864.43
FPE,states_direct,fpe,199111,1991-11-01,1991,11,SP,Sao Paulo,Southeast,São Paulo,2056288321.99
FPE,states_direct,fpe,199111,1991-11-01,1991,11,TO,Tocantins,North,Tocantins,8924291317.48
FPE,states_direct,fpe,199112,1991-12-01,1991,12,AC,Acre,North,Acre,11679336831.3
FPE,states_direct,fpe,199112,1991-12-01,1991,12,AL,Alagoas,Northeast,Alagoas,14202633484.92
FPE,states_direct,fpe,199112,1991-12-01,1991,12,AM,Amazonas,North,Amazonas,9526460536.13
FPE,states_direct,fpe,199112,1991-12-01,1991,12,AP,Amapa,North,Amapá,11648610718.63
FPE,states_direct,fpe,199112,1991-12-01,1991,12,BA,Bahia,Northeast,Bahia,32078744441.5
FPE,states_direct,fpe,199112,1991-12-01,1991,12,CE,Ceara,Northeast,Ceará,25048268458.81
FPE,states_direct,fpe,199112,1991-12-01,1991,12,DF,Distrito Federal,Center-West,Distrito Federal,2356351441.38
FPE,states_direct,fpe,199112,1991-12-01,1991,12,ES,Espirito Santo,Southeast,Espírito Santo,5121018780.17
FPE,states_direct,fpe,199112,1991-12-01,1991,12,GO,Goias,Center-West,Goiás,9706378995.93
FPE,states_direct,fpe,199112,1991-12-01,1991,12,MA,Maranhao,Northeast,Maranhão,24643025172.69
FPE,states_direct,fpe,199112,1991-12-01,1991,12,MG,Minas Gerais,Southeast,Minas Gerais,15207718770.83
FPE,states_direct,fpe,199112,1991-12-01,1991,12,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,4547464676.82
FPE,states_direct,fpe,199112,1991-12-01,1991,12,MT,Mato Grosso,Center-West,Mato Grosso,7879199495.17
FPE,states_direct,fpe,199112,1991-12-01,1991,12,PA,Para,North,Pará,20866444522.92
FPE,states_direct,fpe,199112,1991-12-01,1991,12,PB,Paraiba,Northeast,Paraíba,16349364557.57
FPE,states_direct,fpe,199112,1991-12-01,1991,12,PE,Pernambuco,Northeast,Pernambuco,23557369191.3
FPE,states_direct,fpe,199112,1991-12-01,1991,12,PI,Piaui,Northeast,Piauí,14753313704.42
FPE,states_direct,fpe,199112,1991-12-01,1991,12,PR,Parana,South,Paraná,9843280898
FPE,states_direct,fpe,199112,1991-12-01,1991,12,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,5215586926.98
FPE,states_direct,fpe,199112,1991-12-01,1991,12,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,14263402907.79
FPE,states_direct,fpe,199112,1991-12-01,1991,12,RO,Rondonia,North,Rondônia,9612493651.63
FPE,states_direct,fpe,199112,1991-12-01,1991,12,RR,Roraima,North,Roraima,8469140858.65
FPE,states_direct,fpe,199112,1991-12-01,1991,12,RS,Rio Grande do Sul,South,Rio Grande do Sul,8039316682.35
FPE,states_direct,fpe,199112,1991-12-01,1991,12,SC,Santa Catarina,South,Santa Catarina,4369253223.24
FPE,states_direct,fpe,199112,1991-12-01,1991,12,SE,Sergipe,Northeast,Sergipe,14186246224.84
FPE,states_direct,fpe,199112,1991-12-01,1991,12,SP,Sao Paulo,Southeast,São Paulo,3414012520.12
FPE,states_direct,fpe,199112,1991-12-01,1991,12,TO,Tocantins,North,Tocantins,14816814337.3
FPE,states_direct,fpe,199201,1992-01-01,1992,1,AC,Acre,North,Acre,9418795804.38
FPE,states_direct,fpe,199201,1992-01-01,1992,1,AL,Alagoas,Northeast,Alagoas,11453707227.66
FPE,states_direct,fpe,199201,1992-01-01,1992,1,AM,Amazonas,North,Amazonas,7682609708.42
FPE,states_direct,fpe,199201,1992-01-01,1992,1,AP,Amapa,North,Amapá,9394016744.97
FPE,states_direct,fpe,199201,1992-01-01,1992,1,BA,Bahia,Northeast,Bahia,25869888669.15
FPE,states_direct,fpe,199201,1992-01-01,1992,1,CE,Ceara,Northeast,Ceará,20200164553.39
FPE,states_direct,fpe,199201,1992-01-01,1992,1,DF,Distrito Federal,Center-West,Distrito Federal,1900278533.81
FPE,states_direct,fpe,199201,1992-01-01,1992,1,ES,Espirito Santo,Southeast,Espírito Santo,4129843234.9
FPE,states_direct,fpe,199201,1992-01-01,1992,1,GO,Goias,Center-West,Goiás,7827704867.41
FPE,states_direct,fpe,199201,1992-01-01,1992,1,MA,Maranhao,Northeast,Maranhão,19873356292.07
FPE,states_direct,fpe,199201,1992-01-01,1992,1,MG,Minas Gerais,Southeast,Minas Gerais,12264257793.23
FPE,states_direct,fpe,199201,1992-01-01,1992,1,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,3667300792.59
FPE,states_direct,fpe,199201,1992-01-01,1992,1,MT,Mato Grosso,Center-West,Mato Grosso,6354176801.2
FPE,states_direct,fpe,199201,1992-01-01,1992,1,PA,Para,North,Pará,16827734567.78
FPE,states_direct,fpe,199201,1992-01-01,1992,1,PB,Paraiba,Northeast,Paraíba,13184937511.72
FPE,states_direct,fpe,199201,1992-01-01,1992,1,PE,Pernambuco,Northeast,Pernambuco,18997829526.27
FPE,states_direct,fpe,199201,1992-01-01,1992,1,PI,Piaui,Northeast,Piauí,11897803036.84
FPE,states_direct,fpe,199201,1992-01-01,1992,1,PR,Parana,South,Paraná,7938109343.23
FPE,states_direct,fpe,199201,1992-01-01,1992,1,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,4206107673.29
FPE,states_direct,fpe,199201,1992-01-01,1992,1,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,11502714700.71
FPE,states_direct,fpe,199201,1992-01-01,1992,1,RO,Rondonia,North,Rondônia,7751991074.77
FPE,states_direct,fpe,199201,1992-01-01,1992,1,RR,Roraima,North,Roraima,6829934741.88
FPE,states_direct,fpe,199201,1992-01-01,1992,1,RS,Rio Grande do Sul,South,Rio Grande do Sul,6483303233.02
FPE,states_direct,fpe,199201,1992-01-01,1992,1,SC,Santa Catarina,South,Santa Catarina,3523582248.01
FPE,states_direct,fpe,199201,1992-01-01,1992,1,SE,Sergipe,Northeast,Sergipe,11440491729.3
FPE,states_direct,fpe,199201,1992-01-01,1992,1,SP,Sao Paulo,Southeast,São Paulo,2753228823.27
FPE,states_direct,fpe,199201,1992-01-01,1992,1,TO,Tocantins,North,Tocantins,11949013092.97
FPE,states_direct,fpe,199202,1992-02-01,1992,2,AC,Acre,North,Acre,11422481086.56
FPE,states_direct,fpe,199202,1992-02-01,1992,2,AL,Alagoas,Northeast,Alagoas,13890284585.86
FPE,states_direct,fpe,199202,1992-02-01,1992,2,AM,Amazonas,North,Amazonas,9316951541.64
FPE,states_direct,fpe,199202,1992-02-01,1992,2,AP,Amapa,North,Amapá,11392430712.46
FPE,states_direct,fpe,199202,1992-02-01,1992,2,BA,Bahia,Northeast,Bahia,31373258341.28
FPE,states_direct,fpe,199202,1992-02-01,1992,2,CE,Ceara,Northeast,Ceará,24497398855.31
FPE,states_direct,fpe,199202,1992-02-01,1992,2,DF,Distrito Federal,Center-West,Distrito Federal,2304529800.04
FPE,states_direct,fpe,199202,1992-02-01,1992,2,ES,Espirito Santo,Southeast,Espírito Santo,5008395682.51
FPE,states_direct,fpe,199202,1992-02-01,1992,2,GO,Goias,Center-West,Goiás,9492913176.62
FPE,states_direct,fpe,199202,1992-02-01,1992,2,MA,Maranhao,Northeast,Maranhão,24101067810.3
FPE,states_direct,fpe,199202,1992-02-01,1992,2,MG,Minas Gerais,Southeast,Minas Gerais,14873265711.8
FPE,states_direct,fpe,199202,1992-02-01,1992,2,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,4447455366.02
FPE,states_direct,fpe,199202,1992-02-01,1992,2,MT,Mato Grosso,Center-West,Mato Grosso,7705917597.09
FPE,states_direct,fpe,199202,1992-02-01,1992,2,PA,Para,North,Pará,20407542940.97
FPE,states_direct,fpe,199202,1992-02-01,1992,2,PB,Paraiba,Northeast,Paraíba,15989804055.97
FPE,states_direct,fpe,199202,1992-02-01,1992,2,PE,Pernambuco,Northeast,Pernambuco,23039287925.6
FPE,states_direct,fpe,199202,1992-02-01,1992,2,PI,Piaui,Northeast,Piauí,14428854068.25
FPE,states_direct,fpe,199202,1992-02-01,1992,2,PR,Parana,South,Paraná,9626804287.86
FPE,states_direct,fpe,199202,1992-02-01,1992,2,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,5100884056.11
FPE,states_direct,fpe,199202,1992-02-01,1992,2,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,13949717547.95
FPE,states_direct,fpe,199202,1992-02-01,1992,2,RO,Rondonia,North,Rondônia,9401092589.11
FPE,states_direct,fpe,199202,1992-02-01,1992,2,RR,Roraima,North,Roraima,8282884779.73
FPE,states_direct,fpe,199202,1992-02-01,1992,2,RS,Rio Grande do Sul,South,Rio Grande do Sul,7862513435.44
FPE,states_direct,fpe,199202,1992-02-01,1992,2,SC,Santa Catarina,South,Santa Catarina,4273163196.31
FPE,states_direct,fpe,199202,1992-02-01,1992,2,SE,Sergipe,Northeast,Sergipe,13874257719.67
FPE,states_direct,fpe,199202,1992-02-01,1992,2,SP,Sao Paulo,Southeast,São Paulo,3338930455
FPE,states_direct,fpe,199202,1992-02-01,1992,2,TO,Tocantins,North,Tocantins,14490958174.7
FPE,states_direct,fpe,199203,1992-03-01,1992,3,AC,Acre,North,Acre,15957230560.53
FPE,states_direct,fpe,199203,1992-03-01,1992,3,AL,Alagoas,Northeast,Alagoas,19404757338.44
FPE,states_direct,fpe,199203,1992-03-01,1992,3,AM,Amazonas,North,Amazonas,13015801273.33
FPE,states_direct,fpe,199203,1992-03-01,1992,3,AP,Amapa,North,Amapá,15915250123.5
FPE,states_direct,fpe,199203,1992-03-01,1992,3,BA,Bahia,Northeast,Bahia,43828509147.26
FPE,states_direct,fpe,199203,1992-03-01,1992,3,CE,Ceara,Northeast,Ceará,34222918707.83
FPE,states_direct,fpe,199203,1992-03-01,1992,3,DF,Distrito Federal,Center-West,Distrito Federal,3219433070.13
FPE,states_direct,fpe,199203,1992-03-01,1992,3,ES,Espirito Santo,Southeast,Espírito Santo,6996739503.3
FPE,states_direct,fpe,199203,1992-03-01,1992,3,GO,Goias,Center-West,Goiás,13261620054.56
FPE,states_direct,fpe,199203,1992-03-01,1992,3,MA,Maranhao,Northeast,Maranhão,33669243388.48
FPE,states_direct,fpe,199203,1992-03-01,1992,3,MG,Minas Gerais,Southeast,Minas Gerais,20777984078.3
FPE,states_direct,fpe,199203,1992-03-01,1992,3,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,6213104678.91
FPE,states_direct,fpe,199203,1992-03-01,1992,3,MT,Mato Grosso,Center-West,Mato Grosso,10765183399.78
FPE,states_direct,fpe,199203,1992-03-01,1992,3,PA,Para,North,Pará,28509381229.44
FPE,states_direct,fpe,199203,1992-03-01,1992,3,PB,Paraiba,Northeast,Paraíba,22337790538.23
FPE,states_direct,fpe,199203,1992-03-01,1992,3,PE,Pernambuco,Northeast,Pernambuco,32185934613.77
FPE,states_direct,fpe,199203,1992-03-01,1992,3,PI,Piaui,Northeast,Piauí,20157140059.71
FPE,states_direct,fpe,199203,1992-03-01,1992,3,PR,Parana,South,Paraná,13448666223.94
FPE,states_direct,fpe,199203,1992-03-01,1992,3,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,7125945959.45
FPE,states_direct,fpe,199203,1992-03-01,1992,3,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,19487785313.88
FPE,states_direct,fpe,199203,1992-03-01,1992,3,RO,Rondonia,North,Rondônia,13133346497.01
FPE,states_direct,fpe,199203,1992-03-01,1992,3,RR,Roraima,North,Roraima,11571207790.56
FPE,states_direct,fpe,199203,1992-03-01,1992,3,RS,Rio Grande do Sul,South,Rio Grande do Sul,10983948121.58
FPE,states_direct,fpe,199203,1992-03-01,1992,3,SC,Santa Catarina,South,Santa Catarina,5969618144.21
FPE,states_direct,fpe,199203,1992-03-01,1992,3,SE,Sergipe,Northeast,Sergipe,19382367772.04
FPE,states_direct,fpe,199203,1992-03-01,1992,3,SP,Sao Paulo,Southeast,São Paulo,4664493002.19
FPE,states_direct,fpe,199203,1992-03-01,1992,3,TO,Tocantins,North,Tocantins,20243899629.54
FPE,states_direct,fpe,199204,1992-04-01,1992,4,AC,Acre,North,Acre,18928116745.87
FPE,states_direct,fpe,199204,1992-04-01,1992,4,AL,Alagoas,Northeast,Alagoas,23017497361.74
FPE,states_direct,fpe,199204,1992-04-01,1992,4,AM,Amazonas,North,Amazonas,15439057868.38
FPE,states_direct,fpe,199204,1992-04-01,1992,4,AP,Amapa,North,Amapá,18878320472.65
FPE,states_direct,fpe,199204,1992-04-01,1992,4,BA,Bahia,Northeast,Bahia,51988415833.85
FPE,states_direct,fpe,199204,1992-04-01,1992,4,CE,Ceara,Northeast,Ceará,40594475227.37
FPE,states_direct,fpe,199204,1992-04-01,1992,4,DF,Distrito Federal,Center-West,Distrito Federal,3818820864.65
FPE,states_direct,fpe,199204,1992-04-01,1992,4,ES,Espirito Santo,Southeast,Espírito Santo,8299378871.33
FPE,states_direct,fpe,199204,1992-04-01,1992,4,GO,Goias,Center-West,Goiás,15730642712.72
FPE,states_direct,fpe,199204,1992-04-01,1992,4,MA,Maranhao,Northeast,Maranhão,39937717712.69
FPE,states_direct,fpe,199204,1992-04-01,1992,4,MG,Minas Gerais,Southeast,Minas Gerais,24646388788.22
FPE,states_direct,fpe,199204,1992-04-01,1992,4,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,7369848437.77
FPE,states_direct,fpe,199204,1992-04-01,1992,4,MT,Mato Grosso,Center-West,Mato Grosso,12769424331.42
FPE,states_direct,fpe,199204,1992-04-01,1992,4,PA,Para,North,Pará,33817202441.04
FPE,states_direct,fpe,199204,1992-04-01,1992,4,PB,Paraiba,Northeast,Paraíba,26496596984.61
FPE,states_direct,fpe,199204,1992-04-01,1992,4,PE,Pernambuco,Northeast,Pernambuco,38178249391.95
FPE,states_direct,fpe,199204,1992-04-01,1992,4,PI,Piaui,Northeast,Piauí,23909957236.37
FPE,states_direct,fpe,199204,1992-04-01,1992,4,PR,Parana,South,Paraná,15952512774.54
FPE,states_direct,fpe,199204,1992-04-01,1992,4,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,8452640734.48
FPE,states_direct,fpe,199204,1992-04-01,1992,4,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,23115983324.35
FPE,states_direct,fpe,199204,1992-04-01,1992,4,RO,Rondonia,North,Rondônia,15578487433.41
FPE,states_direct,fpe,199204,1992-04-01,1992,4,RR,Roraima,North,Roraima,13725512777.4
FPE,states_direct,fpe,199204,1992-04-01,1992,4,RS,Rio Grande do Sul,South,Rio Grande do Sul,13028918244.14
FPE,states_direct,fpe,199204,1992-04-01,1992,4,SC,Santa Catarina,South,Santa Catarina,7081030053.01
FPE,states_direct,fpe,199204,1992-04-01,1992,4,SE,Sergipe,Northeast,Sergipe,22990939349.35
FPE,states_direct,fpe,199204,1992-04-01,1992,4,SP,Sao Paulo,Southeast,São Paulo,5532919247.56
FPE,states_direct,fpe,199204,1992-04-01,1992,4,TO,Tocantins,North,Tocantins,24012869534.37
FPE,states_direct,fpe,199205,1992-05-01,1992,5,AC,Acre,North,Acre,34883728406.55
FPE,states_direct,fpe,199205,1992-05-01,1992,5,AL,Alagoas,Northeast,Alagoas,42420286040.37
FPE,states_direct,fpe,199205,1992-05-01,1992,5,AM,Amazonas,North,Amazonas,28453538657.01
FPE,states_direct,fpe,199205,1992-05-01,1992,5,AP,Amapa,North,Amapá,34791955955.33
FPE,states_direct,fpe,199205,1992-05-01,1992,5,BA,Bahia,Northeast,Bahia,95812478472.29
FPE,states_direct,fpe,199205,1992-05-01,1992,5,CE,Ceara,Northeast,Ceará,74813921936.88
FPE,states_direct,fpe,199205,1992-05-01,1992,5,DF,Distrito Federal,Center-West,Distrito Federal,7037927315.48
FPE,states_direct,fpe,199205,1992-05-01,1992,5,ES,Espirito Santo,Southeast,Espírito Santo,15295408538.39
FPE,states_direct,fpe,199205,1992-05-01,1992,5,GO,Goias,Center-West,Goiás,28990917343.67
FPE,states_direct,fpe,199205,1992-05-01,1992,5,MA,Maranhao,Northeast,Maranhão,73603545274.55
FPE,states_direct,fpe,199205,1992-05-01,1992,5,MG,Minas Gerais,Southeast,Minas Gerais,45422264889.52
FPE,states_direct,fpe,199205,1992-05-01,1992,5,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,13582322782.09
FPE,states_direct,fpe,199205,1992-05-01,1992,5,MT,Mato Grosso,Center-West,Mato Grosso,23533515577.17
FPE,states_direct,fpe,199205,1992-05-01,1992,5,PA,Para,North,Pará,62323691324.44
FPE,states_direct,fpe,199205,1992-05-01,1992,5,PB,Paraiba,Northeast,Paraíba,48832121299.67
FPE,states_direct,fpe,199205,1992-05-01,1992,5,PE,Pernambuco,Northeast,Pernambuco,70360918664.41
FPE,states_direct,fpe,199205,1992-05-01,1992,5,PI,Piaui,Northeast,Piauí,44065052305.2
FPE,states_direct,fpe,199205,1992-05-01,1992,5,PR,Parana,South,Paraná,29399814598.59
FPE,states_direct,fpe,199205,1992-05-01,1992,5,RJ,Rio de Janeiro,Southeast,Rio de Janeiro,15577863749.41
FPE,states_direct,fpe,199205,1992-05-01,1992,5,RN,Rio Grande do Norte,Northeast,Rio Grande do Norte,42601791555.04
FPE,states_direct,fpe,199205,1992-05-01,1992,5,RO,Rondonia,North,Rondônia,28710501520.48
FPE,states_direct,fpe,199205,1992-05-01,1992,5,RR,Roraima,North,Roraima,25295546640.79
FPE,states_direct,fpe,199205,1992-05-01,1992,5,RS,Rio Grande do Sul,South,Rio Grande do Sul,24011752017.47
FPE,states_direct,fpe,199205,1992-05-01,1992,5,SC,Santa Catarina,South,Santa Catarina,13050042564.97
FPE,states_direct,fpe,199205,1992-05-01,1992,5,SE,Sergipe,Northeast,Sergipe,42371340733.06
FPE,states_direct,fpe,199205,1992-05-01,1992,5,SP,Sao Paulo,Southeast,São Paulo,10196939025.59
FPE,states_direct,fpe,199205,1992-05-01,1992,5,TO,Tocantins,North,Tocantins,44254715371.09
FPE,states_direct,fpe,199206,1992-06-01,1992,6,AC,Acre,North,Acre,37369183752.03
FPE,states_direct,fpe,199206,1992-06-01,1992,6,AL,Alagoas,Northeast,Alagoas,45442718891.2
FPE,states_direct,fpe,199206,1992-06-01,1992,6,AM,Amazonas,North,Amazonas,30480844882.11
FPE,states_direct,fpe,199206,1992-06-01,1992,6,AP,Amapa,North,Amapá,37270872540.75
FPE,states_direct,fpe,199206,1992-06-01,1992,6,BA,Bahia,Northeast,Bahia,102639089263.6
FPE,states_direct,fpe,199206,1992-06-01,1992,6,CE,Ceara,Northeast,Ceará,80144391777.34
FPE,states_direct,fpe,199206,1992-06-01,1992,6,DF,Distrito Federal,Center-West,Distrito Federal,7539377557.92
FPE,states_direct,fpe,199206,1992-06-01,1992,6,ES,Espirito Santo,Southeast,Espírito Santo,16385201878.99
FPE,states_direct,fpe,199206,1992-06-01,1992,6,GO,Goias,Center-West,Goiás,31056511641.44
FPE,states_direct,fpe,199206,1992-06-01,1992,6,MA,Maranhao,Northeast,Maranhão,78847776135.3
FPE,states_direct,fpe,199206,1992-06-01,1992,6,MG,Minas Gerais,Southeast,Minas Gerais,48658587846.65
FPE,states_direct,fpe,199206,1992-06-01,1992,6,MS,Mato Grosso do Sul,Center-West,Mato Grosso do Sul,14550059268.59
FPE,states_direct,fpe,199206,1992-06-01,1992,6,MT,Mato Grosso,Center-West,Mato Grosso,25210271611.03
FPE,states_direct,fpe,199206,1992-06-01,1992,6,PA,Para,North,Pará,66764235922.94
FPE,states_direct,fpe,199206,1992-06-01,1992,6,PB,Paraiba,Northeast,Paraíba,52311395518.88
FPE,states_direct,fpe,199206,1992-06-01,1992,6,PE,Pernambuco,Northeast,Pernambuco,75374113336.96
FPE,states_direct,fpe,199206,1992-06-01,1992,6,PI,Piaui,Northeast,Piauí,47204674266.59
