competencia,period_date,year,month,uf,state_abbrev,state_name,macroregion,formal_hiring_balance,source_regime,source_component,post_2020_caged_dummy,caged_method_break_dummy,series_version
201706,2017-06-01,2017,6,23,CE,Ceara,Northeast,133,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,24,RN,Rio Grande do Norte,Northeast,453,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,25,PB,Paraiba,Northeast,238,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,26,PE,Pernambuco,Northeast,2726,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,27,AL,Alagoas,Northeast,-156,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,28,SE,Sergipe,Northeast,634,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,29,BA,Bahia,Northeast,-1290,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,31,MG,Minas Gerais,Southeast,15445,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,32,ES,Espirito Santo,Southeast,-1466,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,33,RJ,Rio de Janeiro,Southeast,-5689,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,35,SP,Sao Paulo,Southeast,983,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,41,PR,Parana,South,-3561,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,42,SC,Santa Catarina,South,-1546,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,43,RS,Rio Grande do Sul,South,-9513,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,50,MS,Mato Grosso do Sul,Center-West,250,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,51,MT,Mato Grosso,Center-West,5779,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,52,GO,Goias,Center-West,4795,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201706,2017-06-01,2017,6,53,DF,Distrito Federal,Center-West,-2484,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,11,RO,Rondonia,North,1256,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,12,AC,Acre,North,239,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,13,AM,Amazonas,North,1888,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,14,RR,Roraima,North,15,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,15,PA,Para,North,1862,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,16,AP,Amapa,North,203,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,17,TO,Tocantins,North,-117,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,21,MA,Maranhao,Northeast,1567,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,22,PI,Piaui,Northeast,240,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,23,CE,Ceara,Northeast,1871,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,24,RN,Rio Grande do Norte,Northeast,963,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,25,PB,Paraiba,Northeast,809,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,26,PE,Pernambuco,Northeast,794,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,27,AL,Alagoas,Northeast,-141,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,28,SE,Sergipe,Northeast,-309,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,29,BA,Bahia,Northeast,847,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,31,MG,Minas Gerais,Southeast,1120,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,32,ES,Espirito Santo,Southeast,-1841,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,33,RJ,Rio de Janeiro,Southeast,-9320,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,35,SP,Sao Paulo,Southeast,21805,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,41,PR,Parana,South,959,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,42,SC,Santa Catarina,South,128,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,43,RS,Rio Grande do Sul,South,-1149,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,50,MS,Mato Grosso do Sul,Center-West,-1827,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,51,MT,Mato Grosso,Center-West,8085,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,52,GO,Goias,Center-West,4745,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201707,2017-07-01,2017,7,53,DF,Distrito Federal,Center-West,1208,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,11,RO,Rondonia,North,811,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,12,AC,Acre,North,141,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,13,AM,Amazonas,North,1357,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,14,RR,Roraima,North,415,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,15,PA,Para,North,-524,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,16,AP,Amapa,North,-40,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,17,TO,Tocantins,North,1115,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,21,MA,Maranhao,Northeast,1734,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,22,PI,Piaui,Northeast,75,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,23,CE,Ceara,Northeast,4975,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,24,RN,Rio Grande do Norte,Northeast,3241,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,25,PB,Paraiba,Northeast,3511,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,26,PE,Pernambuco,Northeast,4206,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,27,AL,Alagoas,Northeast,-424,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,28,SE,Sergipe,Northeast,156,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,29,BA,Bahia,Northeast,2490,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,31,MG,Minas Gerais,Southeast,-9445,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,32,ES,Espirito Santo,Southeast,-2847,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,33,RJ,Rio de Janeiro,Southeast,-3400,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,35,SP,Sao Paulo,Southeast,17320,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,41,PR,Parana,South,1180,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,42,SC,Santa Catarina,South,6130,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,43,RS,Rio Grande do Sul,South,-1375,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,50,MS,Mato Grosso do Sul,Center-West,-466,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,51,MT,Mato Grosso,Center-West,1882,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,52,GO,Goias,Center-West,1834,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201708,2017-08-01,2017,8,53,DF,Distrito Federal,Center-West,1405,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,11,RO,Rondonia,North,771,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,12,AC,Acre,North,217,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,13,AM,Amazonas,North,296,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,14,RR,Roraima,North,535,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,15,PA,Para,North,3283,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,16,AP,Amapa,North,-222,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,17,TO,Tocantins,North,469,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,21,MA,Maranhao,Northeast,-9,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,22,PI,Piaui,Northeast,759,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,23,CE,Ceara,Northeast,2161,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,24,RN,Rio Grande do Norte,Northeast,1642,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,25,PB,Paraiba,Northeast,1975,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,26,PE,Pernambuco,Northeast,13992,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,27,AL,Alagoas,Northeast,7411,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,28,SE,Sergipe,Northeast,-584,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,29,BA,Bahia,Northeast,2297,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,31,MG,Minas Gerais,Southeast,-4291,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,32,ES,Espirito Santo,Southeast,324,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,33,RJ,Rio de Janeiro,Southeast,-4769,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,35,SP,Sao Paulo,Southeast,-251,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,41,PR,Parana,South,2801,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,42,SC,Santa Catarina,South,8011,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,43,RS,Rio Grande do Sul,South,-278,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,50,MS,Mato Grosso do Sul,Center-West,-199,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,51,MT,Mato Grosso,Center-West,1029,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,52,GO,Goias,Center-West,-3493,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201709,2017-09-01,2017,9,53,DF,Distrito Federal,Center-West,515,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,11,RO,Rondonia,North,476,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,12,AC,Acre,North,-216,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,13,AM,Amazonas,North,2605,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,14,RR,Roraima,North,48,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,15,PA,Para,North,667,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,16,AP,Amapa,North,-49,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,17,TO,Tocantins,North,679,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,21,MA,Maranhao,Northeast,932,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,22,PI,Piaui,Northeast,1614,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,23,CE,Ceara,Northeast,2918,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,24,RN,Rio Grande do Norte,Northeast,857,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,25,PB,Paraiba,Northeast,914,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,26,PE,Pernambuco,Northeast,8718,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,27,AL,Alagoas,Northeast,16393,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,28,SE,Sergipe,Northeast,5491,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,29,BA,Bahia,Northeast,-36,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,31,MG,Minas Gerais,Southeast,4509,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,32,ES,Espirito Santo,Southeast,1555,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,33,RJ,Rio de Janeiro,Southeast,-3861,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,35,SP,Sao Paulo,Southeast,11349,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,41,PR,Parana,South,4749,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,42,SC,Santa Catarina,South,8611,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,43,RS,Rio Grande do Sul,South,8084,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,50,MS,Mato Grosso do Sul,Center-West,722,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,51,MT,Mato Grosso,Center-West,325,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,52,GO,Goias,Center-West,-1671,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201710,2017-10-01,2017,10,53,DF,Distrito Federal,Center-West,216,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,11,RO,Rondonia,North,-717,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,12,AC,Acre,North,-343,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,13,AM,Amazonas,North,395,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,14,RR,Roraima,North,143,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,15,PA,Para,North,729,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,16,AP,Amapa,North,-275,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,17,TO,Tocantins,North,-330,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,21,MA,Maranhao,Northeast,-303,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,22,PI,Piaui,Northeast,-544,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,23,CE,Ceara,Northeast,2861,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,24,RN,Rio Grande do Norte,Northeast,-137,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,25,PB,Paraiba,Northeast,1256,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,26,PE,Pernambuco,Northeast,259,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,27,AL,Alagoas,Northeast,1468,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,28,SE,Sergipe,Northeast,44,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,29,BA,Bahia,Northeast,-1146,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,31,MG,Minas Gerais,Southeast,-2037,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,32,ES,Espirito Santo,Southeast,189,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,33,RJ,Rio de Janeiro,Southeast,3038,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,35,SP,Sao Paulo,Southeast,-17611,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,41,PR,Parana,South,1433,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,42,SC,Santa Catarina,South,4995,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,43,RS,Rio Grande do Sul,South,8753,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,50,MS,Mato Grosso do Sul,Center-West,-2444,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,51,MT,Mato Grosso,Center-West,-5804,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,52,GO,Goias,Center-West,-6163,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201711,2017-11-01,2017,11,53,DF,Distrito Federal,Center-West,-1,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,11,RO,Rondonia,North,-853,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,12,AC,Acre,North,-392,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,13,AM,Amazonas,North,-2002,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,14,RR,Roraima,North,-229,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,15,PA,Para,North,-6822,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,16,AP,Amapa,North,-410,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,17,TO,Tocantins,North,-1555,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,21,MA,Maranhao,Northeast,-987,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,22,PI,Piaui,Northeast,-824,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,23,CE,Ceara,Northeast,-4563,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,24,RN,Rio Grande do Norte,Northeast,-2851,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,25,PB,Paraiba,Northeast,-1912,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,26,PE,Pernambuco,Northeast,-8314,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,27,AL,Alagoas,Northeast,-1272,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,28,SE,Sergipe,Northeast,-1152,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,29,BA,Bahia,Northeast,-12457,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,31,MG,Minas Gerais,Southeast,-36446,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,32,ES,Espirito Santo,Southeast,-5981,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,33,RJ,Rio de Janeiro,Southeast,-15578,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,35,SP,Sao Paulo,Southeast,-116391,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,41,PR,Parana,South,-25003,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,42,SC,Santa Catarina,South,-22278,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,43,RS,Rio Grande do Sul,South,-25459,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,50,MS,Mato Grosso do Sul,Center-West,-6618,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,51,MT,Mato Grosso,Center-West,-9787,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,52,GO,Goias,Center-West,-14345,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201712,2017-12-01,2017,12,53,DF,Distrito Federal,Center-West,-4058,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,11,RO,Rondonia,North,-415,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,12,AC,Acre,North,-369,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,13,AM,Amazonas,North,-772,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,14,RR,Roraima,North,92,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,15,PA,Para,North,-4081,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,16,AP,Amapa,North,345,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,17,TO,Tocantins,North,-42,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,21,MA,Maranhao,Northeast,-586,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
201801,2018-01-01,2018,1,22,PI,Piaui,Northeast,-941,old_caged,complete,0,0,old_complete_novo_mov_for_exc_v1
