state_abbrev,period_date,formal_employment_stock,construction_employment_stock,year,month,stock_anchor_date,stock_source
RR,2019-04-01,51806,4794,2019,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-05-01,51930,4814,2019,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-06-01,52124,4789,2019,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-07-01,52377,4818,2019,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-08-01,52653,4948,2019,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-09-01,53258,5208,2019,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-10-01,53500,5337,2019,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-11-01,54128,5396,2019,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2019-12-01,53957,5308,2019,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-01-01,54338,5628,2020,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-02-01,55095,6186,2020,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-03-01,55502,6338,2020,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-04-01,54098,6063,2020,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-05-01,53658,5844,2020,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-06-01,53633,5537,2020,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-07-01,53808,5504,2020,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-08-01,54447,5725,2020,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-09-01,55628,6192,2020,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-10-01,56260,6492,2020,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-11-01,57270,6703,2020,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2020-12-01,57416,7060,2020,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-01-01,57832,7219,2021,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-02-01,58229,7295,2021,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-03-01,58503,7279,2021,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-04-01,58818,7069,2021,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-05-01,59164,7075,2021,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-06-01,60061,7111,2021,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-07-01,60500,7007,2021,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-08-01,61178,6920,2021,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-09-01,61926,6843,2021,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-10-01,62405,6818,2021,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-11-01,62887,6545,2021,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2021-12-01,62253,6478,2021,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-01-01,63188,6503,2022,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-02-01,64481,6572,2022,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-03-01,64920,6366,2022,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-04-01,65469,6213,2022,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-05-01,66019,6153,2022,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-06-01,66735,6006,2022,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-07-01,67435,6020,2022,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-08-01,68725,6206,2022,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-09-01,69883,6272,2022,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-10-01,70459,6325,2022,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-11-01,71185,6314,2022,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2022-12-01,69698,6164,2022,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-01-01,70569,6073,2023,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-02-01,70922,6117,2023,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-03-01,72022,6215,2023,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-04-01,72770,6343,2023,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-05-01,72960,6323,2023,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-06-01,73000,6159,2023,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-07-01,73368,6153,2023,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-08-01,74197,6277,2023,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-09-01,75078,6309,2023,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-10-01,75068,6242,2023,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-11-01,75625,6305,2023,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2023-12-01,74719,6178,2023,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-01-01,75099,6183,2024,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-02-01,76219,6271,2024,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-03-01,77065,6377,2024,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-04-01,77587,6401,2024,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-05-01,78197,6400,2024,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-06-01,78511,6371,2024,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-07-01,78722,6552,2024,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-08-01,79613,6778,2024,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-09-01,80541,6879,2024,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-10-01,80850,6899,2024,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-11-01,81719,7046,2024,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2024-12-01,81146,6929,2024,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-01-01,81479,7220,2025,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-02-01,82538,7649,2025,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-03-01,82602,7813,2025,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-04-01,83473,7851,2025,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-05-01,83820,7695,2025,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-06-01,84023,7490,2025,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-07-01,84220,7341,2025,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-08-01,84007,6862,2025,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-09-01,84406,6769,2025,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-10-01,84525,6785,2025,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-11-01,84768,6811,2025,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2025-12-01,83826,6629,2025,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2026-01-01,83932,6786,2026,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2026-02-01,84220,6889,2026,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RR,2026-03-01,84971,7044,2026,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-01-01,1900519,98365,2007,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-02-01,1914162,98595,2007,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-03-01,1923088,98911,2007,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-04-01,1938096,99335,2007,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-05-01,1934714,99672,2007,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-06-01,1933582,100125,2007,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-07-01,1931892,100424,2007,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-08-01,1932565,100868,2007,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-09-01,1947551,101344,2007,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-10-01,1967669,101888,2007,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-11-01,1987988,102413,2007,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2007-12-01,1979923,102603,2007,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-01-01,1998952,104601,2008,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-02-01,2019032,105335,2008,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-03-01,2037506,106728,2008,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-04-01,2051084,108038,2008,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-05-01,2053380,108038,2008,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-06-01,2061370,108989,2008,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-07-01,2065892,110788,2008,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-08-01,2070706,110788,2008,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-09-01,2081246,111971,2008,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-10-01,2090119,111993,2008,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-11-01,2098155,111689,2008,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2008-12-01,2070477,109468,2008,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-01-01,2073275,110407,2009,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-02-01,2074022,110048,2009,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-03-01,2078756,109948,2009,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-04-01,2081691,110081,2009,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-05-01,2077615,111309,2009,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-06-01,2076221,111309,2009,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-07-01,2075740,112018,2009,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-08-01,2086723,112018,2009,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-09-01,2101108,113408,2009,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-10-01,2120704,113408,2009,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-11-01,2146427,113408,2009,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2009-12-01,2134703,112127,2009,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-01-01,2153580,114981,2010,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-02-01,2173298,116715,2010,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-03-01,2201552,117036,2010,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-04-01,2221981,121706,2010,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-05-01,2231492,124443,2010,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-06-01,2239357,126983,2010,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-07-01,2249026,129174,2010,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-08-01,2264701,130690,2010,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-09-01,2275840,130941,2010,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-10-01,2294432,130941,2010,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-11-01,2316161,131134,2010,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2010-12-01,2297967,131134,2010,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-01-01,2315199,133375,2011,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-02-01,2335579,134591,2011,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-03-01,2355051,134591,2011,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-04-01,2372048,136310,2011,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-05-01,2376502,137879,2011,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-06-01,2382789,138650,2011,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-07-01,2387997,139649,2011,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-08-01,2393606,141092,2011,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-09-01,2400110,142627,2011,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-10-01,2416632,144350,2011,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-11-01,2429507,144196,2011,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2011-12-01,2406789,141249,2011,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-01-01,2419899,143894,2012,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-02-01,2429627,144624,2012,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-03-01,2446502,145601,2012,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-04-01,2460665,147902,2012,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-05-01,2457333,148843,2012,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-06-01,2456508,148843,2012,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-07-01,2460335,150001,2012,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-08-01,2467042,150001,2012,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-09-01,2475288,150564,2012,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-10-01,2486482,150564,2012,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-11-01,2502241,150263,2012,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2012-12-01,2474370,146168,2012,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-01-01,2493159,146168,2013,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-02-01,2510246,148581,2013,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-03-01,2538350,150350,2013,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-04-01,2548434,152449,2013,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-05-01,2546318,152257,2013,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-06-01,2549635,153138,2013,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-07-01,2545991,153230,2013,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-08-01,2552954,153542,2013,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-09-01,2563808,154917,2013,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-10-01,2573352,154917,2013,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-11-01,2583795,153808,2013,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2013-12-01,2555815,150659,2013,12,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-01-01,2565399,153630,2014,1,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-02-01,2591886,156208,2014,2,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-03-01,2605594,156208,2014,3,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-04-01,2614183,157298,2014,4,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-05-01,2610057,157298,2014,5,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-06-01,2605191,155700,2014,6,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-07-01,2598801,154699,2014,7,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-08-01,2597431,153712,2014,8,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-09-01,2600386,153712,2014,9,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-10-01,2601719,152865,2014,10,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
RS,2014-11-01,2612631,152319,2014,11,2020-01-01,novo_caged_jan2020_anchor + stitched CAGED flows (back/forward)
