state_abbrev,period_date,year,month,retail,services,formal_hiring,construction,icms_confaz,tax_confaz,treated_unit,donor_pool_main,excluded_from_main_donor_pool,analysis_period,pre_instability_clean,instability_start_date,removal_date,donor_pool_exclusion_reason,event_time,icms_nominal,caged_balance,population,retail_ma6,retail_ma6_log,icms_pc,icms_sum6m_pc,icms_conf6m_pc_log,formal_hiring_6m_per1k
AC,2007-12-01,2007,12,41.8549189064676,,32.2119255048366,74.224901793559,4.098610944093909,4.33749927853069,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-26,35208057,-647,655385,41.74905876459185,3.7316769064820576,53.72118220587899,313.3782753648619,5.747411008326068,-1.321360726900982
AC,2008-01-01,2008,1,42.2798603449533,,-7.08330435565107,43.0595002161539,3.9453072182170894,4.32689621919938,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-25,31510999,-410,680075,41.79654547550115,3.73281369198873,46.3345939786053,309.1807759937567,5.733926141409649,-1.8880270558394294
AC,2008-02-01,2008,2,42.6792354594032,,10.9210687115663,-24.9907783080465,3.9557885109434294,4.27443511677404,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-24,31999075,127,680075,41.933739810876816,3.736090748974385,47.05227364628901,305.169840991694,5.720868477331277,-1.6233503657684814
AC,2008-03-01,2008,3,44.5553832809405,,15.0267235611313,-6.98041919303107,4.020652240793883,4.24899678026311,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-23,34307372,77,680075,42.39551941150968,3.747042682397147,50.44645369995956,307.401686484264,5.7281553173752755,-1.808624048818145
AC,2008-04-01,2008,4,44.7867121215709,,-16.6898850671241,-6.16648166784831,4.096190565804599,4.28810440310945,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-22,37202755,182,680075,43.1133426177577,3.7638325226995724,54.70390030511341,306.6102229955768,5.725577308985487,-1.2042789398228138
AC,2008-05-01,2008,5,44.9890296721485,,84.5039028404153,25.6692412030487,4.070607595003185,4.34322163347498,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-21,36549576,816,680075,43.524189964247334,3.773316874665385,53.74344888431423,306.0018527201605,5.7235911565750985,0.21321177811270817
AC,2008-06-01,2008,6,45.8129995427555,,23.4921130725551,6.10896457468198,4.132642966320122,4.358126007821,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-20,39176571,637,680075,44.18387007029531,3.788359791943995,57.606250781163844,309.88692129544535,5.736207460919735,2.1012388339521375
AC,2008-07-01,2008,7,47.3593837879606,,25.308421229024,-7.56708024364501,3.991522513326497,4.28490268798023,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-19,34200581,343,680075,45.030457310796535,3.8073390899535955,50.289425431018635,313.84175274785866,5.748888886731033,3.20846965408227
AC,2008-08-01,2008,8,46.6391552328352,,-3.6592380165509,-10.9923465054889,3.980889734729431,4.23818179433198,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-18,33933618,346,680075,45.690443939701865,3.821889171870762,49.896876079844134,316.68635518141383,5.757911868250834,3.5304929603352573
AC,2008-09-01,2008,9,45.8163701560607,,12.5707429932673,6.16367967038268,4.19950959682427,4.37673127923001,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-17,42335350,220,680075,45.90060841888857,3.826478372292125,62.25100172775061,328.4909032092049,5.794509145636229,3.7407638863360657
AC,2008-10-01,2008,10,46.9745895302253,,17.5692318318243,-4.20911354931159,4.080913724282245,4.17975539679856,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-16,37770090,-19,680075,46.2652546536643,3.8343912399258606,55.53812447156564,329.3251273756571,5.797045491893792,3.445208249090174
AC,2008-11-01,2008,11,46.0707495278329,,-22.4411549115845,-12.6488362652765,4.166819482157113,4.3837130235581,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-15,41306403,-340,680075,46.445541296278364,3.8382804713367196,60.73801124875933,336.3196897401022,5.818062165174193,1.7453957284123074
AC,2008-12-01,2008,12,41.3726213034407,,-74.9878622263103,3.27135970826737,,2.3845581263476,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-14,0,-1480,680075,45.70547825639257,3.8222181650351192,0,278.71343895893835,5.63018415348659,-1.3674962320332316
AC,2009-01-01,2009,1,45.6256881382362,,36.9351320251428,-10.5138359173121,4.1069143401281,4.32161143640312,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-13,34597061,-67,691132,45.4165289814385,3.815876113269294,50.05854308583599,278.4825566137557,5.629355424062004,-1.9388481505703685
AC,2009-02-01,2009,2,45.0754281010313,,-3.76266028981702,-3.06835551082275,4.16883286253265,4.44413232486472,FALSE,TRUE,FALSE,pre,TRUE,2009-11-27,2010-02-11,,-12,41066358,-39,691132,45.15590779280452,3.8101211194272566,59.41897929773184,288.0046598316434,5.662976659976035,-2.4959052684581238
