state_abbrev,period_date,year,month,va_icms_total,va_receita_tributaria_total,va_icms_terciario_varejista,va_icms_secundario,va_icms_terciario,va_icms_energia,va_icms_combustiveis,fpe,iof_est,retail_volume_index,ipca_deflator_factor,population,va_icms_total_real_pc,va_receita_tributaria_total_real_pc,va_icms_terciario_varejista_real_pc,va_icms_secundario_real_pc,va_icms_terciario_real_pc,va_icms_energia_real_pc,va_icms_combustiveis_real_pc,fpe_real_pc,iof_est_real_pc,va_icms_total_real_pc_sa,va_receita_tributaria_total_real_pc_sa,va_icms_terciario_varejista_real_pc_sa,va_icms_secundario_real_pc_sa,va_icms_terciario_real_pc_sa,va_icms_energia_real_pc_sa,va_icms_combustiveis_real_pc_sa,fpe_real_pc_sa,iof_est_real_pc_sa,retail_volume_index_sa,treated_unit,donor_pool_main,excluded_from_main_donor_pool,donor_pool_exclusion_reason,analysis_period,pre_instability_clean,instability_start_date,removal_date
AM,2002-03-01,2002,3,129151441,140335960,0,30787429,81089218,4599897,8460814,38862157.65,247.24,42.89895,0.978979240165035,2961801,42.68908666598443,46.3859629626132,0,10.176326447676587,26.80283416178767,1.5204274932371973,2.7965961456889543,12.84530782701836,8.17215023353707e-5,49.0723428393732,51.5105816308562,-0.0177270602611805,13.1945306722981,29.1173284035953,1.57600392505474,3.67713862120549,13.1762919513857,-7.99133830295495e-5,113.09106201315586,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-04-01,2002,4,152769088,164424356,0,46604902,77087532,5235805,15560296,40588566.67,1008.8,41.71669,0.9712079295486781,2961801,50.09470577379095,53.91659951432752,0,15.282272636898645,25.277870575280872,1.7168794708255606,5.1023964342386865,13.309448473722302,3.3079688990877727e-4,50.0780583485603,53.6996362963114,-0.0149512268018161,14.5665622248117,27.2683930035436,1.74293765014658,4.05098115522498,13.0402073927231,3.09564063119564e-4,116.93875009560854,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-05-01,2002,5,146281990,156367028,0,46971601,71859852,5083330,16902804,46519163.1,1546.05,46.27682,0.9691748016919418,2961801,47.867097974966114,51.167172728032135,0,15.37027372342977,23.514327198792998,1.6633917486977345,5.531017011182642,15.22222481264528,5.059059343135567e-4,49.182521135575,52.4971295328438,-0.00750677092629056,16.4472037069662,22.9343620204354,1.67707938899635,5.56319391036472,13.1659352695098,6.19211614152713e-4,114.63663644495837,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-06-01,2002,6,152718046,163087308,0,37425388,89420400,3759506,17352670,32750603.3,469.84,42.30782,0.9651236321154114,2961801,49.764246566561525,53.143143326943566,0,12.195325209184725,29.138264600900914,1.2250614020589776,5.654489243976937,10.67201382228819,1.5310065980567395e-4,50.6694117914021,54.1284071337418,0.00361580379045355,11.9192772352272,29.8411294603995,1.17861583017578,5.70928513857483,11.3810065259425,4.05304981497323e-4,108.27882903163375,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-07-01,2002,7,151052222,162245274,0,47598063,74553366,4595885,19013298,35810392.9,0,46.53016,0.9537715214777861,2961801,48.64246706633576,52.24690039457759,0,15.32772693604517,24.007986127734526,1.479986072321177,6.122741589246053,11.531812205124622,0,49.6872617497231,53.1058789483164,0.0206197878152087,15.4421204276449,23.9086893429883,1.49120498301841,6.4033986708164,13.6085986023059,2.32809582104438e-4,114.7307966062835,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-08-01,2002,8,162399143,173744728,0,59628146,70365903,4081582,22472617,33907818.16,3174.14,43.23673,0.9476137858458301,2961801,51.95881381509033,55.58877840571801,0,19.077734518297444,22.513227504579294,1.3058822558504757,7.190004214744124,10.848641058723928,0.001015550613361493,51.7440557878964,55.3367953599886,0.0353467970205619,18.0185004726912,24.6766594986758,1.31172381907514,6.80752500232296,11.367831696815,9.95070535169353e-4,109.19022955108932,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-09-01,2002,9,194313391,205851333,0,47983380,110932984,3482082,23408705,37434046.62,0,41.29446,0.9408415091579684,2961801,61.7253164672584,65.39044277515589,0,15.242332504344578,35.238814519259314,1.1061132344447844,7.435976063089209,11.891246209941364,0,59.6961566449194,63.3759504233449,0.0393796704766751,14.9241686889766,31.7565852260014,1.10982386875648,7.59618323768038,12.903789840666,2.6548238943294e-4,110.2290956539427,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-10-01,2002,10,182224680,195351404,0,41448384,111916020,3933243,18944568,49328159.28,0,44.75678,0.9286738240359725,2961801,57.1366173518516,61.25250662805373,0,12.996156483636618,35.0913104102154,1.2332698306445034,5.940076463364526,15.466863003697126,0,54.417643046232,58.0012410926027,0.0334570873111478,13.6305815471317,31.6949767099551,1.24410469872255,6.6321130961371,16.4676832746134,1.19846672801625e-4,109.54609671246014,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-11-01,2002,11,198306119,209019139,0,51634433,115149849,3955141,21947910,43266731.38,9179.91,45.09456,0.9014480711572056,2961801,60.35606999633712,63.61666421427025,0,15.715356984870342,35.046787166016045,1.2037791281739663,6.680023788037057,13.168579370382393,0.002793979799080608,55.2295047826218,59.1308679060339,0.01879560742938,12.3482690207106,34.5152077876611,1.11478273347135,6.95471242540171,13.2461003447057,0.00263501066647913,110.25666681827435,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2002-12-01,2002,12,176562981,194073273,0,52949813,79363161,4550266,31321247,42376991.59,0,61.73057,0.8829089411603213,2961801,52.63318994180227,57.85298471164942,0,15.78426887237428,23.658052801537345,1.356428246211616,9.336822097295155,12.632524863853696,0,50.9183596583658,56.1225316622328,-1.64450652184986e-4,14.4359826706649,22.2557333893206,1.3280195673304,9.10778807243869,11.6447933814076,-2.83073566584561e-4,90.017365918716,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-01-01,2003,1,190246253,198487143,0,52060075,86770752,4687344,38849582,46166187.94,14882.79,37.7477,0.863478577730045,3031068,54.196594718069775,56.544226634090705,0,14.830666787257652,24.71890618274696,1.3353118869162486,11.067314164765277,13.151639719613401,0.004239749930339714,53.198870777756,56.6831394364787,-0.109211732450003,16.5488864055594,23.682947762255,1.39304990309746,10.7354942269297,11.9006045189539,0.00396698433447777,102.51711284288784,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-02-01,2003,2,173663489,190619381,0,49828298,72036289,5325575,38403143,48610876.88,4926.05,35.80542,0.8501295770924695,3031068,48.707738810205754,53.46339104076791,0,13.975440308821032,20.204159030045158,1.4936744482552777,10.77100471438174,13.633987823463054,0.00138161888919561,51.3202297037216,56.5022749095968,-0.0302877062924114,14.2905694858434,23.098696595825,1.51537287461306,10.3603110171114,12.6552340328835,0.00127166478994819,105.40825747068438,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-03-01,2003,3,185387291,197220030,0,46613516,76276490,4972800,48948454,42163359.32,6599.45,35.63653,0.8397987400267664,3031068,51.36407807372698,54.64249983901419,0,12.914910521643694,21.133442138435772,1.377782080245347,13.561836948381934,11.681933903241964,0.0018284676539324235,58.1510252928152,60.1565472036543,-0.0368381134533884,15.48116489941,24.1001263430016,1.4211769184921,14.3370199745441,12.0302221236325,0.00162319739071574,99.8463355458212,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-04-01,2003,4,190190682,206287929,0,48718855,80968983,4831447,46093514,40144827.58,4806.34,35.63653,0.8317315463517589,3031068,52.18873019066403,56.60584921911084,0,13.36855808105827,22.218062226620873,1.3257593971585484,12.64815889185147,11.01582660670699,0.0013188699826240497,52.4839253956159,56.7574884825901,-0.0322192940391235,12.8853885639049,24.470395183411,1.31495860582982,11.6653534629299,10.8968845731999,0.00130297507273672,98.240470963456,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-05-01,2003,5,172559411,184512510,0,38556136,99143877,3097457,23765737,56308017.85,2273.15,38.50772,0.8266880881340372,3031068,47.06354643614908,50.323613369516096,0,10.515731866020797,27.04032444251536,0.8447949057584292,6.4818247837482845,15.357348506544142,6.199748826294516e-4,48.8349378403545,51.965260877558,-0.0175327017161535,11.6400352018796,26.9604316341754,0.827503774434656,6.50554641565878,13.055752692515,7.52958059201458e-4,94.25391895293895,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-06-01,2003,6,180858976,194048474,0,48742052,80139126,4290940,39763780,39542811.12,607.55,40.02776,0.8279308394974325,3031068,49.40130799781661,53.00399594532874,0,13.313804913379546,21.889859899471247,1.1720626381305577,10.861405866510161,10.801048609490122,1.6595120318536736e-4,50.168492082598,53.8712543342413,0.00564289947704843,13.1976186139729,22.3992299341672,1.12102194144802,10.9974207470186,11.4607022204833,4.16002147130067e-4,103.04413431502384,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-07-01,2003,7,164879803,178511691,0,30139495,101597395,3247182,22794762,33154757.72,0,41.12557,0.8262784573174649,3031068,44.946741302289325,48.66283588907012,0,8.216119015781713,27.695762288432036,0.8851917982668287,6.213922214968047,9.038088905170028,0,46.0870374984972,49.6291549180228,0.0444741495581422,8.4654560461169,27.4718976176327,0.904065106359702,6.52041422889405,11.0705928117006,3.24872327732058e-4,100.904212325043,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-08-01,2003,8,183123589,195204266,0,66741066,69829963,4493969,36412173,43496169.89,0,40.19665,0.8234788453536597,3031068,49.750913416240785,53.03298493263386,0,18.132175182923113,18.971364978393353,1.2209189642644576,9.892438631814827,11.817014913002222,0,49.5955418645944,52.8025079537865,0.0864924524691239,17.2555872022737,21.1892424407953,1.24629873381103,9.3849773095748,12.0886881223332,-3.4520351028221e-5,101.71958757680625,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-09-01,2003,9,184284563,198584964,0,35104128,111477014,3772781,28845636,37740831.22,0,38.08548,0.8171048751162632,3031068,49.678797980108044,53.53385084372493,0,9.463249958597206,30.051589605645244,1.0170533118511398,7.77610723396149,10.174043334165406,0,46.9771072581976,50.7836449248591,0.117309035179701,9.43526338462384,25.8196437844063,1.03853704860025,7.95613896478637,11.5271701013781,2.6329565635595e-4,102.3739569797968,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AM,2003-10-01,2003,10,184812949,200473414,0,42169436,109176741,4515582,20472301,38992382.97,0,43.15229,0.8147427661461066,3031068,49.67721386913105,53.88670391463128,0,11.335028753383696,29.34640857979994,1.2137760582869035,5.50289836655453,10.481045611515855,0,46.63463761158,50.2481912143278,0.063459584907285,11.8678937432749,25.5856119533392,1.22657407446398,6.25111999176984,11.8189246233303,1.58574692935444e-4,105.27786610487254,FALSE,TRUE,FALSE,,post,FALSE,2001-11-06,2001-11-06
AP,1998-11-01,1998,11,6129046,7069391,0,946199,2717804,0,2427258,25005711.29,73.51,,1.2391220586211642,439781,17.26913190179615,19.91863752439949,0,2.665999787951928,7.657654349343956,0,6.839015168378556,70.455814259714,2.0712095913475522e-4,16.6035607364986,19.338693143904,0.0938748828660839,2.56367252953755,7.07662555854967,-0.159005618430052,7.00718754063787,69.3917911903624,0.00287489417215804,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1998-12-01,1998,12,4769867,7047853,0,950512,2691597,0,1081457,25046298.59,59.8,,1.2350432039500754,439781,13.395284976148888,19.79258528697045,0,2.6693362966408145,7.558849933540583,0,3.0370709926400563,70.33787466417115,1.679371859998829e-4,13.0650552700638,18.3002907048992,-0.031655268346871,1.80675767194581,6.78421659496313,-0.0432920189881934,4.28312933269214,68.3778069887088,-8.18707131411952e-4,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-01-01,1999,1,5403590,6641735,0,668267,2366015,0,2281979,32457053.31,904.44,,1.2264558263700192,439781,15.069465117444299,18.52238861605135,0,1.863654763895697,6.598313437890361,0,6.363954878005257,90.51582978539732,0.002522291112171968,13.8823881090823,17.9600617834775,0.0403940736457411,2.43297760025165,6.50869141107815,0.0846901161990605,4.43524310761098,76.9153844997161,-0.00544275849430622,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-02-01,1999,2,4833825,6135823,0,2372559,2424841,0,3243,32952665.44,106.09,,1.2137104654845907,439781,13.34042168902488,16.93368424161357,0,6.54780376660123,6.692091970403725,0,0.008950052502419448,90.94298050652571,2.927878723347763e-4,14.514797820956,18.5707151242465,0.312580220649014,6.81941712572354,7.67376171744421,0.235402862357032,-0.704113000236472,87.1510247865041,0.00260028430117091,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-03-01,1999,3,3592889,5165568,0,1763770,495505,0,1307055,33689952.39,915.34,,1.2005066160050661,439781,9.807806647108052,14.100878754252816,0,4.8147090349770805,1.3526210335680493,0,3.5679762767889054,91.96625306025201,0.002498679401552312,11.5064546106515,16.5147366022765,0.256253041997526,5.22134726273079,2.15390433129292,0.180966263916332,3.73079792778152,97.0552901082759,0.00369127406931923,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-04-01,1999,4,5322889,6894912,0,1083583,2571840,0,1624486,30585874.69,49.46,,1.193821881939611,439781,14.44942224274276,18.71680863804486,0,2.9414756351406024,6.981472298365707,0,4.409801546007105,83.02788543203303,1.3426325894191234e-4,14.7673180339812,18.9173014669796,0.264836673360546,3.07801734365637,7.45098496331456,0.150584678103149,3.86713871081115,75.1232080959889,0.00278542116128462,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-05-01,1999,5,5124657,6562608,0,1054893,2690384,0,1333378,33030517.49,1366.19,,1.1902477066645518,439781,13.869656128146605,17.76140652219728,0,2.8550209627666705,7.281404576475572,0,3.6087282229495288,89.3956257601303,0.0036975324408467947,14.0641288744654,18.1034102600706,0.587416374876511,2.78069872872637,7.65683887797644,-0.208363420577253,4.07646444079642,77.8147535910932,0.00734446065624719,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-06-01,1999,6,5852950,7458325,0,735425,2700290,0,2375843,22065550.03,464.08,,1.1879943269896764,439781,15.81075898266234,20.14740925334491,0,1.9866268163617409,7.294378795871021,0,6.417939851467284,59.6063683004652,0.0012536339843453195,15.7147981592702,20.2513050045088,0.337713062755849,1.52333508323389,7.08203958317876,-0.0624081726506402,7.34282124125787,71.9040784308032,0.00560157434681229,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-07-01,1999,7,6021565,8130645,0,908305,2893914,0,2160431,21946757.13,265.17,,1.175187768765457,439781,16.090894187848427,21.72680164939827,0,2.4271829076483717,7.733149764676325,0,5.773128185305243,58.64637295208771,7.085902770777643e-4,16.1140751683363,18.8308741401714,-0.213000991722412,2.79798419528412,7.42575166579002,-0.0281020993029958,5.43758436957665,71.1282883443102,0.00323320972322635,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-08-01,1999,8,5876649,7144247,0,1213332,2595974,215284,1783693,27374231.08,1125.73,,1.168644755199377,439781,15.616215871075976,18.98464641810102,0,3.2242276908633403,6.8983685055378645,0.5720813711332292,4.739867045952059,72.74245949519823,0.002991439967325998,15.9641637875309,18.8607174363167,-0.425090858973214,3.17546557337415,6.97667787317492,0.510192291587792,5.19245385317067,76.0195129200828,-0.00127594450668423,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-09-01,1999,9,5706054,6675405,0,1795999,2368722,215284,1276452,25543692.57,2974.22,,1.1650310836249782,439781,15.116001543592473,17.68392522820585,0,4.7578105037720535,6.275020427136065,0.5703123868632792,3.381469997010491,67.66821630450248,0.00787905514230738,14.6779402769308,18.2480122067628,-0.911699485136565,5.00570040965886,5.89961183616781,0.527478247526029,3.81561972620764,73.0969864171406,0.0107228845817138,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-10-01,1999,10,7156605,8203689,0,1461074,2611608,215284,2771785,30430664.57,4006.03,,1.1513268509106718,439781,18.735669567038066,21.476888319914956,0,3.82502592737626,6.837072121017319,0.5636038159253198,7.256408292880858,79.66610929189085,0.010487606114301615,17.6702872763485,21.5629854803948,-0.698282683124977,3.46834831792068,6.25427244808838,0.531682618789934,6.97441187598526,81.5040325934708,0.00396512322515772,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-11-01,1999,11,6953059,7956447,0,1092055,2951555,430568,2425886,28914713.7,1806.45,,1.140492308861433,439781,18.03149820606112,20.633603110101667,0,2.8320466967733307,7.65432289408025,1.116600063308441,6.291095625264907,74.98506890425077,0.00468470063814202,17.4098708455802,20.4123004152917,0.316569814452321,2.79788827763499,6.98433571887513,0.990827794067345,6.44405801626684,75.5255143346001,0.00833616158801298,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,1999-12-01,1999,12,6989755,9590596,0,1882175,3286370,215284,1517161,31778516.82,2843.66,,1.1336934078662437,439781,18.01860281844854,24.72320419187815,0,4.851981758990606,8.471798474261934,0.55497179646023,3.9110271348051833,81.92053551790674,0.007330554517391434,17.4102177064406,23.2109810372378,0.00813718850170613,4.24074267758377,7.80644511907518,0.535374772857065,4.5186063521027,78.9507408978498,0.00575422058651357,,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,2000-01-01,2000,1,8163497,9554360,0,1380171,2875779,0,3818721,35877508.96,3041.92,33.63412,1.1267071652454625,475843,19.329633016267632,22.622936286410933,0,3.2679866152575436,6.809306441331345,0,9.042016616348917,84.95122638431224,0.007202697234389237,18.1339863530115,22.321589678737,0.0184181495179656,3.68003700514369,6.6907790103345,0.0502489128107403,7.09771260860371,72.202310916901,-0.00537148345951727,100,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,2000-02-01,2000,2,6836275,8103362,0,1417442,3016139,0,2280424,34032061.39,1761.27,33.32197,1.1252428943636013,475843,16.16598303992184,19.162308809746115,0,3.3518755948338668,7.13237134551299,0,5.392599874614571,80.4768279866329,0.004164937915564125,17.4591417168809,20.8060501885613,0.449553422845896,3.5321892205062,8.1249387990684,0.246522863550104,4.78384063800982,72.0203526327533,0.00589720699450773,107.20060983533112,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,2000-03-01,2000,3,7213250,8719940,0,1329202,3209202,0,2579801,37072931.55,1509.11,33.40001,1.1227735487933368,475843,17.019996723359462,20.575101407533513,0,3.1363135458611366,7.57226042693635,0,6.087159680715276,87.4752952561369,0.003560814786010328,18.8208275583363,22.8435187237315,0.399225311136286,3.38724401075648,8.41983954208831,0.197181894096388,6.75392391821165,92.6384697577903,0.00390090735609917,103.0112445692731,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,2000-04-01,2000,4,7897405,9525787,0,1807889,2764146,0,3096834,38452571.28,1553.1,35.97524,1.1180754306999845,475843,18.556318989219577,22.382484144521015,0,4.247947899481056,6.494839115984977,0,7.276547113977416,90.3509670109844,0.0036492770754642727,18.7949107477055,22.344519859967,0.211472625835196,4.2627609094925,6.94137676432454,0.138943415487147,6.89986738161057,82.0903054628657,0.00545461116077374,103.72455174244733,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,2000-05-01,2000,5,8561423,10288159,0,1965257,3044698,1456000,1987613,36779287.36,1119.43,39.33085,1.117964380381275,475843,20.11454609898012,24.171408009992874,0,4.617252590234517,7.153334005161592,3.4207840355645383,4.669776661593776,86.41071362673668,0.0026300331544862714,20.5001133054014,24.5163900405416,0.833922026347455,4.45331642685298,7.9823966259906,3.12496756868426,5.13328443187074,75.3919616427839,0.00668091445195856,99.80212142651285,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
AP,2000-06-01,2000,6,8096514,10126485,0,2651712,3428752,364000,1547247,29832871.96,3032.35,40.2673,1.1153955729521499,475843,18.978561987767186,23.736897545128016,0,6.215722046019573,8.03713578123631,0.8532309786097149,3.6268106372553444,69.92947949771737,0.007107953181283431,19.0283746122414,24.13660764068,0.365250303279214,5.75127626957739,8.03880001049242,0.731731582879013,4.63209683200898,80.9933107167355,0.0130663883483964,105.83340910313086,FALSE,TRUE,FALSE,,pre,TRUE,2001-11-06,2001-11-06
